"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Nov 21 01:25:04 GMT 2024","broken","Thu Nov 21 01:25:04 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Nov 21 01:23:49 GMT 2024","broken","Thu Nov 21 01:23:49 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Nov 21 01:24:48 GMT 2024","broken","Thu Nov 21 01:24:48 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10296","Login with invalid credentials test","tests","Thu Nov 21 01:24:07 GMT 2024","broken","Thu Nov 21 01:24:18 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Nov 21 01:25:48 GMT 2024","broken","Thu Nov 21 01:25:48 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Nov 21 01:26:03 GMT 2024","broken","Thu Nov 21 01:26:03 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10300","Forgot Password with invalid email test","Custom parent suite","Thu Nov 21 01:26:36 GMT 2024","broken","Thu Nov 21 01:26:47 GMT 2024","Custom sub suite","Custom suite","",""
"Exception catching","10283","Exception test","Custom parent suite","Thu Nov 21 01:26:51 GMT 2024","broken","Thu Nov 21 01:27:02 GMT 2024","Custom sub suite","Custom suite","",""
"Log out from app","10304","Logout of system test","tests","Thu Nov 21 01:23:37 GMT 2024","broken","Thu Nov 21 01:23:48 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Nov 21 01:25:33 GMT 2024","broken","Thu Nov 21 01:25:33 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10327","Login with invalid credentials test","tests","Thu Nov 21 01:24:22 GMT 2024","broken","Thu Nov 21 01:24:32 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Nov 21 01:25:19 GMT 2024","broken","Thu Nov 21 01:25:19 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Nov 21 01:24:34 GMT 2024","broken","Thu Nov 21 01:24:34 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10293","Forgot Password with valid email test","Custom parent suite","Thu Nov 21 01:26:22 GMT 2024","broken","Thu Nov 21 01:26:32 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10363","Login with valid credentials test","tests","Thu Nov 21 01:23:07 GMT 2024","broken","Thu Nov 21 01:23:18 GMT 2024","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Thu Nov 21 01:27:03 GMT 2024","skipped","Thu Nov 21 01:27:03 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Nov 21 01:23:19 GMT 2024","broken","Thu Nov 21 01:23:19 GMT 2024","TestWorkspaces","test_workspaces","",""
