"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jan 05 01:07:05 GMT 2024","Fri Jan 05 01:07:15 GMT 2024","10306","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Jan 05 01:04:23 GMT 2024","Fri Jan 05 01:04:23 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Jan 05 01:05:25 GMT 2024","Fri Jan 05 01:05:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Jan 05 01:05:02 GMT 2024","Fri Jan 05 01:05:12 GMT 2024","10187","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Jan 05 01:06:39 GMT 2024","Fri Jan 05 01:06:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Jan 05 01:07:18 GMT 2024","Fri Jan 05 01:07:28 GMT 2024","10184","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Jan 05 01:06:15 GMT 2024","Fri Jan 05 01:06:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Jan 05 01:04:12 GMT 2024","Fri Jan 05 01:04:22 GMT 2024","10388","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Jan 05 01:04:48 GMT 2024","Fri Jan 05 01:04:48 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"skipped","Fri Jan 05 01:07:29 GMT 2024","Fri Jan 05 01:07:29 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Jan 05 01:05:38 GMT 2024","Fri Jan 05 01:05:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Jan 05 01:05:50 GMT 2024","Fri Jan 05 01:05:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Jan 05 01:04:37 GMT 2024","Fri Jan 05 01:04:47 GMT 2024","10180","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Jan 05 01:06:27 GMT 2024","Fri Jan 05 01:06:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Jan 05 01:06:02 GMT 2024","Fri Jan 05 01:06:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Jan 05 01:06:53 GMT 2024","Fri Jan 05 01:07:03 GMT 2024","10184","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Jan 05 01:05:14 GMT 2024","Fri Jan 05 01:05:24 GMT 2024","10193","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
