"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Mon Jun 02 01:48:18 GMT 2025","broken","Mon Jun 02 01:48:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10257","Login with invalid credentials test","tests","Mon Jun 02 01:47:12 GMT 2025","broken","Mon Jun 02 01:47:22 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Jun 02 01:46:42 GMT 2025","broken","Mon Jun 02 01:46:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10323","Forgot Password with invalid email test","Custom parent suite","Mon Jun 02 01:49:16 GMT 2025","broken","Mon Jun 02 01:49:26 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Jun 02 01:47:51 GMT 2025","broken","Mon Jun 02 01:47:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10245","Logout of system test","tests","Mon Jun 02 01:46:31 GMT 2025","broken","Mon Jun 02 01:46:41 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Jun 02 01:46:14 GMT 2025","broken","Mon Jun 02 01:46:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Jun 02 01:48:46 GMT 2025","broken","Mon Jun 02 01:48:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10249","Login with invalid credentials test","tests","Mon Jun 02 01:46:58 GMT 2025","broken","Mon Jun 02 01:47:09 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Mon Jun 02 01:49:40 GMT 2025","skipped","Mon Jun 02 01:49:40 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Jun 02 01:47:23 GMT 2025","broken","Mon Jun 02 01:47:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Jun 02 01:47:36 GMT 2025","broken","Mon Jun 02 01:47:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10247","Login with valid credentials test","tests","Mon Jun 02 01:46:03 GMT 2025","broken","Mon Jun 02 01:46:14 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Jun 02 01:48:05 GMT 2025","broken","Mon Jun 02 01:48:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10252","Exception test","Custom parent suite","Mon Jun 02 01:49:29 GMT 2025","broken","Mon Jun 02 01:49:40 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Jun 02 01:48:32 GMT 2025","broken","Mon Jun 02 01:48:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10239","Forgot Password with valid email test","Custom parent suite","Mon Jun 02 01:49:02 GMT 2025","broken","Mon Jun 02 01:49:12 GMT 2025","Custom sub suite","Custom suite","",""
