"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Nov 22 01:26:09 GMT 2024","broken","Fri Nov 22 01:26:09 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Nov 22 01:26:24 GMT 2024","broken","Fri Nov 22 01:26:24 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Nov 22 01:26:39 GMT 2024","broken","Fri Nov 22 01:26:39 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10300","Exception test","Custom parent suite","Fri Nov 22 01:27:57 GMT 2024","broken","Fri Nov 22 01:28:08 GMT 2024","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Nov 22 01:24:55 GMT 2024","broken","Fri Nov 22 01:24:55 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10340","Login with invalid credentials test","tests","Fri Nov 22 01:25:12 GMT 2024","broken","Fri Nov 22 01:25:23 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Nov 22 01:24:25 GMT 2024","broken","Fri Nov 22 01:24:25 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10283","Login with invalid credentials test","tests","Fri Nov 22 01:25:27 GMT 2024","broken","Fri Nov 22 01:25:38 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10299","Forgot Password with valid email test","Custom parent suite","Fri Nov 22 01:27:28 GMT 2024","broken","Fri Nov 22 01:27:38 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10295","Login with valid credentials test","tests","Fri Nov 22 01:24:13 GMT 2024","broken","Fri Nov 22 01:24:23 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Nov 22 01:27:09 GMT 2024","broken","Fri Nov 22 01:27:09 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Nov 22 01:25:54 GMT 2024","broken","Fri Nov 22 01:25:54 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10286","Logout of system test","tests","Fri Nov 22 01:24:43 GMT 2024","broken","Fri Nov 22 01:24:54 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10301","Forgot Password with invalid email test","Custom parent suite","Fri Nov 22 01:27:43 GMT 2024","broken","Fri Nov 22 01:27:53 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Fri Nov 22 01:28:09 GMT 2024","skipped","Fri Nov 22 01:28:09 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Nov 22 01:25:39 GMT 2024","broken","Fri Nov 22 01:25:39 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Nov 22 01:26:54 GMT 2024","broken","Fri Nov 22 01:26:54 GMT 2024","TestWorkspaces","test_workspaces","",""
