"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Jul 03 01:46:33 GMT 2025","broken","Thu Jul 03 01:46:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Jul 03 01:47:23 GMT 2025","broken","Thu Jul 03 01:47:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10243","Logout of system test","tests","Thu Jul 03 01:45:01 GMT 2025","broken","Thu Jul 03 01:45:11 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Thu Jul 03 01:48:41 GMT 2025","skipped","Thu Jul 03 01:48:41 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Jul 03 01:47:37 GMT 2025","broken","Thu Jul 03 01:47:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10264","Login with invalid credentials test","tests","Thu Jul 03 01:45:31 GMT 2025","broken","Thu Jul 03 01:45:42 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Jul 03 01:45:59 GMT 2025","broken","Thu Jul 03 01:45:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10257","Forgot Password with invalid email test","Custom parent suite","Thu Jul 03 01:48:13 GMT 2025","broken","Thu Jul 03 01:48:24 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Jul 03 01:46:16 GMT 2025","broken","Thu Jul 03 01:46:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Jul 03 01:45:12 GMT 2025","broken","Thu Jul 03 01:45:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10236","Login with valid credentials test","tests","Thu Jul 03 01:44:27 GMT 2025","broken","Thu Jul 03 01:44:37 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Jul 03 01:46:49 GMT 2025","broken","Thu Jul 03 01:46:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Thu Jul 03 01:45:48 GMT 2025","broken","Thu Jul 03 01:45:58 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Jul 03 01:44:38 GMT 2025","broken","Thu Jul 03 01:44:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10241","Exception test","Custom parent suite","Thu Jul 03 01:48:30 GMT 2025","broken","Thu Jul 03 01:48:40 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10250","Forgot Password with valid email test","Custom parent suite","Thu Jul 03 01:47:57 GMT 2025","broken","Thu Jul 03 01:48:07 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Jul 03 01:47:06 GMT 2025","broken","Thu Jul 03 01:47:06 GMT 2025","TestWorkspaces","test_workspaces","",""
