"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot Password with invalid email address","10244","Forgot Password with invalid email test","Custom parent suite","Sat Jul 05 01:43:52 GMT 2025","broken","Sat Jul 05 01:44:03 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Jul 05 01:42:32 GMT 2025","broken","Sat Jul 05 01:42:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Jul 05 01:41:45 GMT 2025","broken","Sat Jul 05 01:41:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10246","Forgot Password with valid email test","Custom parent suite","Sat Jul 05 01:43:39 GMT 2025","broken","Sat Jul 05 01:43:49 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Jul 05 01:42:46 GMT 2025","broken","Sat Jul 05 01:42:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10249","Logout of system test","tests","Sat Jul 05 01:40:47 GMT 2025","broken","Sat Jul 05 01:40:58 GMT 2025","TestLogin","test_login","",""
"valid login","10242","Login with valid credentials test","tests","Sat Jul 05 01:40:15 GMT 2025","broken","Sat Jul 05 01:40:25 GMT 2025","TestLogin","test_login","",""
"invalid login","10257","Login with invalid credentials test","tests","Sat Jul 05 01:41:18 GMT 2025","broken","Sat Jul 05 01:41:28 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Jul 05 01:40:58 GMT 2025","broken","Sat Jul 05 01:40:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Sat Jul 05 01:41:34 GMT 2025","broken","Sat Jul 05 01:41:45 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Jul 05 01:43:03 GMT 2025","broken","Sat Jul 05 01:43:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat Jul 05 01:44:20 GMT 2025","skipped","Sat Jul 05 01:44:20 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Jul 05 01:42:02 GMT 2025","broken","Sat Jul 05 01:42:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Jul 05 01:42:15 GMT 2025","broken","Sat Jul 05 01:42:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Jul 05 01:43:19 GMT 2025","broken","Sat Jul 05 01:43:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10246","Exception test","Custom parent suite","Sat Jul 05 01:44:09 GMT 2025","broken","Sat Jul 05 01:44:19 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Jul 05 01:40:25 GMT 2025","broken","Sat Jul 05 01:40:25 GMT 2025","TestWorkspaces","test_workspaces","",""
