"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 07 00:54:09 GMT 2024","Thu Mar 07 00:54:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Mar 07 00:52:14 GMT 2024","Thu Mar 07 00:52:14 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Mar 07 00:53:31 GMT 2024","Thu Mar 07 00:53:31 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Mar 07 00:52:39 GMT 2024","Thu Mar 07 00:52:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Mar 07 00:52:53 GMT 2024","Thu Mar 07 00:53:04 GMT 2024","10299","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Mar 07 00:55:01 GMT 2024","Thu Mar 07 00:55:11 GMT 2024","10261","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Thu Mar 07 00:55:25 GMT 2024","Thu Mar 07 00:55:25 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Mar 07 00:55:14 GMT 2024","Thu Mar 07 00:55:24 GMT 2024","10287","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Mar 07 00:53:18 GMT 2024","Thu Mar 07 00:53:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Mar 07 00:54:48 GMT 2024","Thu Mar 07 00:54:58 GMT 2024","10280","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Mar 07 00:53:06 GMT 2024","Thu Mar 07 00:53:17 GMT 2024","10284","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Mar 07 00:54:34 GMT 2024","Thu Mar 07 00:54:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Mar 07 00:52:28 GMT 2024","Thu Mar 07 00:52:38 GMT 2024","10273","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Mar 07 00:54:21 GMT 2024","Thu Mar 07 00:54:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Mar 07 00:52:02 GMT 2024","Thu Mar 07 00:52:13 GMT 2024","10182","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Mar 07 00:53:56 GMT 2024","Thu Mar 07 00:53:56 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Mar 07 00:53:43 GMT 2024","Thu Mar 07 00:53:43 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
