"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an existing workspace","0","Delete existing workspace","tests","Sat Nov 02 01:20:21 GMT 2024","broken","Sat Nov 02 01:20:21 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat Nov 02 01:18:58 GMT 2024","broken","Sat Nov 02 01:18:58 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10285","Login with valid credentials test","tests","Sat Nov 02 01:18:46 GMT 2024","broken","Sat Nov 02 01:18:57 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Sat Nov 02 01:21:11 GMT 2024","broken","Sat Nov 02 01:21:11 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10271","Login with invalid credentials test","tests","Sat Nov 02 01:20:10 GMT 2024","broken","Sat Nov 02 01:20:20 GMT 2024","TestLogin","test_login","",""
"invalid login","10268","Login with invalid credentials test","tests","Sat Nov 02 01:19:54 GMT 2024","broken","Sat Nov 02 01:20:05 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat Nov 02 01:20:55 GMT 2024","broken","Sat Nov 02 01:20:55 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat Nov 02 01:19:31 GMT 2024","broken","Sat Nov 02 01:19:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10269","Forgot Password with invalid email test","Custom parent suite","Sat Nov 02 01:22:42 GMT 2024","broken","Sat Nov 02 01:22:52 GMT 2024","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat Nov 02 01:20:39 GMT 2024","broken","Sat Nov 02 01:20:39 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sat Nov 02 01:21:46 GMT 2024","broken","Sat Nov 02 01:21:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10274","Forgot Password with valid email test","Custom parent suite","Sat Nov 02 01:22:24 GMT 2024","broken","Sat Nov 02 01:22:34 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat Nov 02 01:22:03 GMT 2024","broken","Sat Nov 02 01:22:03 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10290","Exception test","Custom parent suite","Sat Nov 02 01:22:57 GMT 2024","broken","Sat Nov 02 01:23:07 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat Nov 02 01:21:28 GMT 2024","broken","Sat Nov 02 01:21:28 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10268","Logout of system test","tests","Sat Nov 02 01:19:19 GMT 2024","broken","Sat Nov 02 01:19:30 GMT 2024","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sat Nov 02 01:23:08 GMT 2024","skipped","Sat Nov 02 01:23:08 GMT 2024","TestLogin","test_login","",""
