"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10250","Login with invalid credentials test","tests","Mon Feb 10 01:22:10 GMT 2025","broken","Mon Feb 10 01:22:21 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10243","Forgot Password with valid email test","Custom parent suite","Mon Feb 10 01:24:42 GMT 2025","broken","Mon Feb 10 01:24:53 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Feb 10 01:22:58 GMT 2025","broken","Mon Feb 10 01:22:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Feb 10 01:23:48 GMT 2025","broken","Mon Feb 10 01:23:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10238","Login with invalid credentials test","tests","Mon Feb 10 01:22:28 GMT 2025","broken","Mon Feb 10 01:22:38 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Feb 10 01:22:40 GMT 2025","broken","Mon Feb 10 01:22:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Feb 10 01:23:16 GMT 2025","broken","Mon Feb 10 01:23:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Feb 10 01:25:28 GMT 2025","skipped","Mon Feb 10 01:25:28 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Feb 10 01:24:06 GMT 2025","broken","Mon Feb 10 01:24:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Feb 10 01:24:21 GMT 2025","broken","Mon Feb 10 01:24:21 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10277","Login with valid credentials test","tests","Mon Feb 10 01:21:00 GMT 2025","broken","Mon Feb 10 01:21:10 GMT 2025","TestLogin","test_login","",""
"Exception catching","10257","Exception test","Custom parent suite","Mon Feb 10 01:25:16 GMT 2025","broken","Mon Feb 10 01:25:27 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10298","Forgot Password with invalid email test","Custom parent suite","Mon Feb 10 01:25:01 GMT 2025","broken","Mon Feb 10 01:25:11 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","10267","Logout of system test","tests","Mon Feb 10 01:21:34 GMT 2025","broken","Mon Feb 10 01:21:44 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Feb 10 01:23:33 GMT 2025","broken","Mon Feb 10 01:23:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Feb 10 01:21:45 GMT 2025","broken","Mon Feb 10 01:21:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Feb 10 01:21:12 GMT 2025","broken","Mon Feb 10 01:21:12 GMT 2025","TestWorkspaces","test_workspaces","",""
