"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Feb 18 01:22:17 GMT 2025","broken","Tue Feb 18 01:22:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10274","Exception test","Custom parent suite","Tue Feb 18 01:23:19 GMT 2025","broken","Tue Feb 18 01:23:29 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Feb 18 01:22:02 GMT 2025","broken","Tue Feb 18 01:22:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Feb 18 01:21:33 GMT 2025","broken","Tue Feb 18 01:21:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10273","Login with invalid credentials test","tests","Tue Feb 18 01:20:52 GMT 2025","broken","Tue Feb 18 01:21:02 GMT 2025","TestLogin","test_login","",""
"valid login","10255","Login with valid credentials test","tests","Tue Feb 18 01:19:36 GMT 2025","broken","Tue Feb 18 01:19:47 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Feb 18 01:22:32 GMT 2025","broken","Tue Feb 18 01:22:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10282","Forgot Password with invalid email test","Custom parent suite","Tue Feb 18 01:23:04 GMT 2025","broken","Tue Feb 18 01:23:14 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Tue Feb 18 01:23:30 GMT 2025","skipped","Tue Feb 18 01:23:30 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10272","Forgot Password with valid email test","Custom parent suite","Tue Feb 18 01:22:49 GMT 2025","broken","Tue Feb 18 01:22:59 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Feb 18 01:21:48 GMT 2025","broken","Tue Feb 18 01:21:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Feb 18 01:20:19 GMT 2025","broken","Tue Feb 18 01:20:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Feb 18 01:21:03 GMT 2025","broken","Tue Feb 18 01:21:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Feb 18 01:21:18 GMT 2025","broken","Tue Feb 18 01:21:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10286","Login with invalid credentials test","tests","Tue Feb 18 01:20:37 GMT 2025","broken","Tue Feb 18 01:20:47 GMT 2025","TestLogin","test_login","",""
"Log out from app","10287","Logout of system test","tests","Tue Feb 18 01:20:07 GMT 2025","broken","Tue Feb 18 01:20:18 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Feb 18 01:19:48 GMT 2025","broken","Tue Feb 18 01:19:48 GMT 2025","TestWorkspaces","test_workspaces","",""
