"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 10 01:09:36 GMT 2024","Mon Jun 10 01:09:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon Jun 10 01:12:10 GMT 2024","Mon Jun 10 01:12:10 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Mon Jun 10 01:09:56 GMT 2024","Mon Jun 10 01:10:06 GMT 2024","10232","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon Jun 10 01:13:15 GMT 2024","Mon Jun 10 01:13:25 GMT 2024","10233","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon Jun 10 01:11:39 GMT 2024","Mon Jun 10 01:11:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon Jun 10 01:09:25 GMT 2024","Mon Jun 10 01:09:35 GMT 2024","10226","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon Jun 10 01:10:07 GMT 2024","Mon Jun 10 01:10:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon Jun 10 01:11:09 GMT 2024","Mon Jun 10 01:11:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon Jun 10 01:11:55 GMT 2024","Mon Jun 10 01:11:55 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Mon Jun 10 01:12:25 GMT 2024","Mon Jun 10 01:12:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"skipped","Mon Jun 10 01:13:27 GMT 2024","Mon Jun 10 01:13:27 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon Jun 10 01:13:00 GMT 2024","Mon Jun 10 01:13:10 GMT 2024","10247","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon Jun 10 01:10:42 GMT 2024","Mon Jun 10 01:10:52 GMT 2024","10234","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Jun 10 01:10:53 GMT 2024","Mon Jun 10 01:10:53 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon Jun 10 01:10:26 GMT 2024","Mon Jun 10 01:10:36 GMT 2024","10235","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon Jun 10 01:12:45 GMT 2024","Mon Jun 10 01:12:55 GMT 2024","10245","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon Jun 10 01:11:24 GMT 2024","Mon Jun 10 01:11:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
