"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Mar 12 01:25:13 GMT 2025","broken","Wed Mar 12 01:25:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10253","Login with invalid credentials test","tests","Wed Mar 12 01:24:46 GMT 2025","broken","Wed Mar 12 01:24:57 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Mar 12 01:24:58 GMT 2025","broken","Wed Mar 12 01:24:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Mar 12 01:26:18 GMT 2025","broken","Wed Mar 12 01:26:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10289","Forgot Password with invalid email test","Custom parent suite","Wed Mar 12 01:27:09 GMT 2025","broken","Wed Mar 12 01:27:19 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Mar 12 01:26:00 GMT 2025","broken","Wed Mar 12 01:26:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Mar 12 01:23:36 GMT 2025","broken","Wed Mar 12 01:23:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Mar 12 01:25:28 GMT 2025","broken","Wed Mar 12 01:25:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10238","Logout of system test","tests","Wed Mar 12 01:23:59 GMT 2025","broken","Wed Mar 12 01:24:09 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Wed Mar 12 01:27:36 GMT 2025","skipped","Wed Mar 12 01:27:36 GMT 2025","TestLogin","test_login","",""
"valid login","10417","Login with valid credentials test","tests","Wed Mar 12 01:23:25 GMT 2025","broken","Wed Mar 12 01:23:35 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Mar 12 01:25:43 GMT 2025","broken","Wed Mar 12 01:25:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Mar 12 01:26:33 GMT 2025","broken","Wed Mar 12 01:26:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10238","Login with invalid credentials test","tests","Wed Mar 12 01:24:31 GMT 2025","broken","Wed Mar 12 01:24:42 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10238","Forgot Password with valid email test","Custom parent suite","Wed Mar 12 01:26:52 GMT 2025","broken","Wed Mar 12 01:27:02 GMT 2025","Custom sub suite","Custom suite","",""
"Exception catching","10244","Exception test","Custom parent suite","Wed Mar 12 01:27:24 GMT 2025","broken","Wed Mar 12 01:27:34 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Mar 12 01:24:10 GMT 2025","broken","Wed Mar 12 01:24:10 GMT 2025","TestWorkspaces","test_workspaces","",""
