"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Mon Dec 02 01:31:26 GMT 2024","broken","Mon Dec 02 01:31:26 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Dec 02 01:29:27 GMT 2024","broken","Mon Dec 02 01:29:27 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10366","Forgot Password with invalid email test","Custom parent suite","Mon Dec 02 01:32:39 GMT 2024","broken","Mon Dec 02 01:32:49 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10295","Forgot Password with valid email test","Custom parent suite","Mon Dec 02 01:32:22 GMT 2024","broken","Mon Dec 02 01:32:33 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Dec 02 01:32:01 GMT 2024","broken","Mon Dec 02 01:32:01 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10291","Exception test","Custom parent suite","Mon Dec 02 01:32:54 GMT 2024","broken","Mon Dec 02 01:33:04 GMT 2024","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Dec 02 01:30:53 GMT 2024","broken","Mon Dec 02 01:30:53 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10306","Logout of system test","tests","Mon Dec 02 01:29:16 GMT 2024","broken","Mon Dec 02 01:29:26 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Dec 02 01:28:57 GMT 2024","broken","Mon Dec 02 01:28:57 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Dec 02 01:31:09 GMT 2024","broken","Mon Dec 02 01:31:09 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Dec 02 01:30:19 GMT 2024","broken","Mon Dec 02 01:30:19 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10311","Login with invalid credentials test","tests","Mon Dec 02 01:29:50 GMT 2024","broken","Mon Dec 02 01:30:01 GMT 2024","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Mon Dec 02 01:33:05 GMT 2024","skipped","Mon Dec 02 01:33:05 GMT 2024","TestLogin","test_login","",""
"valid login","10393","Login with valid credentials test","tests","Mon Dec 02 01:28:42 GMT 2024","broken","Mon Dec 02 01:28:52 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Dec 02 01:31:44 GMT 2024","broken","Mon Dec 02 01:31:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Dec 02 01:30:38 GMT 2024","broken","Mon Dec 02 01:30:38 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10286","Login with invalid credentials test","tests","Mon Dec 02 01:30:08 GMT 2024","broken","Mon Dec 02 01:30:18 GMT 2024","TestLogin","test_login","",""
