"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10243","Forgot Password with valid email test","Custom parent suite","Sun Jun 22 01:53:55 GMT 2025","broken","Sun Jun 22 01:54:05 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Jun 22 01:51:12 GMT 2025","broken","Sun Jun 22 01:51:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Jun 22 01:51:39 GMT 2025","broken","Sun Jun 22 01:51:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Jun 22 01:53:26 GMT 2025","broken","Sun Jun 22 01:53:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Jun 22 01:52:32 GMT 2025","broken","Sun Jun 22 01:52:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10252","Exception test","Custom parent suite","Sun Jun 22 01:54:22 GMT 2025","broken","Sun Jun 22 01:54:32 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Jun 22 01:53:12 GMT 2025","broken","Sun Jun 22 01:53:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Jun 22 01:52:59 GMT 2025","broken","Sun Jun 22 01:52:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10246","Forgot Password with invalid email test","Custom parent suite","Sun Jun 22 01:54:09 GMT 2025","broken","Sun Jun 22 01:54:19 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Jun 22 01:52:46 GMT 2025","broken","Sun Jun 22 01:52:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10241","Logout of system test","tests","Sun Jun 22 01:51:28 GMT 2025","broken","Sun Jun 22 01:51:38 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Sun Jun 22 01:54:33 GMT 2025","skipped","Sun Jun 22 01:54:33 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Jun 22 01:52:19 GMT 2025","broken","Sun Jun 22 01:52:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10233","Login with invalid credentials test","tests","Sun Jun 22 01:51:55 GMT 2025","broken","Sun Jun 22 01:52:05 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Jun 22 01:53:39 GMT 2025","broken","Sun Jun 22 01:53:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10249","Login with invalid credentials test","tests","Sun Jun 22 01:52:08 GMT 2025","broken","Sun Jun 22 01:52:18 GMT 2025","TestLogin","test_login","",""
"valid login","10251","Login with valid credentials test","tests","Sun Jun 22 01:51:01 GMT 2025","broken","Sun Jun 22 01:51:11 GMT 2025","TestLogin","test_login","",""
