"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10259","Logout of system test","tests","Fri Jun 06 01:42:13 GMT 2025","broken","Fri Jun 06 01:42:23 GMT 2025","TestLogin","test_login","",""
"invalid login","10259","Login with invalid credentials test","tests","Fri Jun 06 01:42:53 GMT 2025","broken","Fri Jun 06 01:43:03 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jun 06 01:41:56 GMT 2025","broken","Fri Jun 06 01:41:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jun 06 01:44:25 GMT 2025","broken","Fri Jun 06 01:44:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jun 06 01:42:23 GMT 2025","broken","Fri Jun 06 01:42:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jun 06 01:43:44 GMT 2025","broken","Fri Jun 06 01:43:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10244","Exception test","Custom parent suite","Fri Jun 06 01:45:08 GMT 2025","broken","Fri Jun 06 01:45:19 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Fri Jun 06 01:45:19 GMT 2025","skipped","Fri Jun 06 01:45:19 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jun 06 01:43:58 GMT 2025","broken","Fri Jun 06 01:43:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jun 06 01:44:11 GMT 2025","broken","Fri Jun 06 01:44:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10235","Login with invalid credentials test","tests","Fri Jun 06 01:42:40 GMT 2025","broken","Fri Jun 06 01:42:50 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10309","Forgot Password with invalid email test","Custom parent suite","Fri Jun 06 01:44:55 GMT 2025","broken","Fri Jun 06 01:45:05 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jun 06 01:43:17 GMT 2025","broken","Fri Jun 06 01:43:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jun 06 01:43:31 GMT 2025","broken","Fri Jun 06 01:43:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10243","Forgot Password with valid email test","Custom parent suite","Fri Jun 06 01:44:41 GMT 2025","broken","Fri Jun 06 01:44:51 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jun 06 01:43:04 GMT 2025","broken","Fri Jun 06 01:43:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10296","Login with valid credentials test","tests","Fri Jun 06 01:41:46 GMT 2025","broken","Fri Jun 06 01:41:56 GMT 2025","TestLogin","test_login","",""
