"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Sep 03 01:17:06 GMT 2024","Tue Sep 03 01:17:06 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue Sep 03 01:15:16 GMT 2024","Tue Sep 03 01:15:16 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Sep 03 01:17:36 GMT 2024","Tue Sep 03 01:17:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue Sep 03 01:16:34 GMT 2024","Tue Sep 03 01:16:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue Sep 03 01:15:05 GMT 2024","Tue Sep 03 01:15:15 GMT 2024","10268","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue Sep 03 01:15:37 GMT 2024","Tue Sep 03 01:15:47 GMT 2024","10259","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Sep 03 01:15:52 GMT 2024","Tue Sep 03 01:16:02 GMT 2024","10263","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Sep 03 01:16:04 GMT 2024","Tue Sep 03 01:16:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue Sep 03 01:14:46 GMT 2024","Tue Sep 03 01:14:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue Sep 03 01:16:19 GMT 2024","Tue Sep 03 01:16:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Tue Sep 03 01:14:34 GMT 2024","Tue Sep 03 01:14:45 GMT 2024","10337","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Tue Sep 03 01:18:37 GMT 2024","Tue Sep 03 01:18:37 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Tue Sep 03 01:16:50 GMT 2024","Tue Sep 03 01:16:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Sep 03 01:18:10 GMT 2024","Tue Sep 03 01:18:20 GMT 2024","10324","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Sep 03 01:17:21 GMT 2024","Tue Sep 03 01:17:21 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue Sep 03 01:17:55 GMT 2024","Tue Sep 03 01:18:05 GMT 2024","10263","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Sep 03 01:18:25 GMT 2024","Tue Sep 03 01:18:36 GMT 2024","10273","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
