"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new Workspace","0","Create new workspace test","tests","Thu Mar 20 01:24:20 GMT 2025","broken","Thu Mar 20 01:24:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Mar 20 01:26:24 GMT 2025","broken","Thu Mar 20 01:26:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10409","Forgot Password with invalid email test","Custom parent suite","Thu Mar 20 01:27:42 GMT 2025","broken","Thu Mar 20 01:27:53 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Mar 20 01:25:37 GMT 2025","broken","Thu Mar 20 01:25:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10252","Forgot Password with valid email test","Custom parent suite","Thu Mar 20 01:27:27 GMT 2025","broken","Thu Mar 20 01:27:37 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Mar 20 01:28:10 GMT 2025","skipped","Thu Mar 20 01:28:10 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Mar 20 01:27:08 GMT 2025","broken","Thu Mar 20 01:27:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10257","Logout of system test","tests","Thu Mar 20 01:24:38 GMT 2025","broken","Thu Mar 20 01:24:48 GMT 2025","TestLogin","test_login","",""
"invalid login","10268","Login with invalid credentials test","tests","Thu Mar 20 01:25:25 GMT 2025","broken","Thu Mar 20 01:25:35 GMT 2025","TestLogin","test_login","",""
"valid login","10260","Login with valid credentials test","tests","Thu Mar 20 01:24:08 GMT 2025","broken","Thu Mar 20 01:24:18 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Mar 20 01:25:53 GMT 2025","broken","Thu Mar 20 01:25:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Mar 20 01:26:53 GMT 2025","broken","Thu Mar 20 01:26:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10272","Login with invalid credentials test","tests","Thu Mar 20 01:25:10 GMT 2025","broken","Thu Mar 20 01:25:20 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Mar 20 01:26:09 GMT 2025","broken","Thu Mar 20 01:26:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Mar 20 01:26:39 GMT 2025","broken","Thu Mar 20 01:26:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10249","Exception test","Custom parent suite","Thu Mar 20 01:27:57 GMT 2025","broken","Thu Mar 20 01:28:08 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Mar 20 01:24:49 GMT 2025","broken","Thu Mar 20 01:24:49 GMT 2025","TestWorkspaces","test_workspaces","",""
