"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Mar 27 01:27:30 GMT 2025","broken","Thu Mar 27 01:27:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Mar 27 01:26:06 GMT 2025","broken","Thu Mar 27 01:26:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10248","Login with valid credentials test","tests","Thu Mar 27 01:25:19 GMT 2025","broken","Thu Mar 27 01:25:29 GMT 2025","TestLogin","test_login","",""
"Exception catching","10227","Exception test","Custom parent suite","Thu Mar 27 01:29:36 GMT 2025","broken","Thu Mar 27 01:29:46 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","10234","Logout of system test","tests","Thu Mar 27 01:25:54 GMT 2025","broken","Thu Mar 27 01:26:05 GMT 2025","TestLogin","test_login","",""
"invalid login","10238","Login with invalid credentials test","tests","Thu Mar 27 01:26:45 GMT 2025","broken","Thu Mar 27 01:26:55 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Mar 27 01:28:35 GMT 2025","broken","Thu Mar 27 01:28:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10236","Forgot Password with valid email test","Custom parent suite","Thu Mar 27 01:29:01 GMT 2025","broken","Thu Mar 27 01:29:11 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Mar 27 01:28:17 GMT 2025","broken","Thu Mar 27 01:28:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Mar 27 01:28:00 GMT 2025","broken","Thu Mar 27 01:28:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10232","Login with invalid credentials test","tests","Thu Mar 27 01:26:28 GMT 2025","broken","Thu Mar 27 01:26:38 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Mar 27 01:27:45 GMT 2025","broken","Thu Mar 27 01:27:45 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Mar 27 01:29:48 GMT 2025","skipped","Thu Mar 27 01:29:48 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10278","Forgot Password with invalid email test","Custom parent suite","Thu Mar 27 01:29:19 GMT 2025","broken","Thu Mar 27 01:29:29 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Mar 27 01:27:14 GMT 2025","broken","Thu Mar 27 01:27:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Mar 27 01:25:31 GMT 2025","broken","Thu Mar 27 01:25:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Mar 27 01:26:56 GMT 2025","broken","Thu Mar 27 01:26:56 GMT 2025","TestWorkspaces","test_workspaces","",""
