"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new Workspace","0","Create new workspace test","tests","Mon Mar 17 01:26:22 GMT 2025","broken","Mon Mar 17 01:26:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10286","Login with invalid credentials test","tests","Mon Mar 17 01:27:11 GMT 2025","broken","Mon Mar 17 01:27:21 GMT 2025","TestLogin","test_login","",""
"Log out from app","10275","Logout of system test","tests","Mon Mar 17 01:26:41 GMT 2025","broken","Mon Mar 17 01:26:51 GMT 2025","TestLogin","test_login","",""
"invalid login","10252","Login with invalid credentials test","tests","Mon Mar 17 01:27:27 GMT 2025","broken","Mon Mar 17 01:27:37 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Mar 17 01:26:52 GMT 2025","broken","Mon Mar 17 01:26:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Mar 17 01:27:54 GMT 2025","broken","Mon Mar 17 01:27:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Mar 17 01:28:25 GMT 2025","broken","Mon Mar 17 01:28:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Mar 17 01:28:09 GMT 2025","broken","Mon Mar 17 01:28:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10247","Login with valid credentials test","tests","Mon Mar 17 01:26:11 GMT 2025","broken","Mon Mar 17 01:26:21 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Mar 17 01:29:11 GMT 2025","broken","Mon Mar 17 01:29:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10264","Forgot Password with valid email test","Custom parent suite","Mon Mar 17 01:29:29 GMT 2025","broken","Mon Mar 17 01:29:40 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Mar 17 01:27:38 GMT 2025","broken","Mon Mar 17 01:27:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10277","Exception test","Custom parent suite","Mon Mar 17 01:29:59 GMT 2025","broken","Mon Mar 17 01:30:09 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Mar 17 01:28:56 GMT 2025","broken","Mon Mar 17 01:28:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Mar 17 01:30:11 GMT 2025","skipped","Mon Mar 17 01:30:11 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10363","Forgot Password with invalid email test","Custom parent suite","Mon Mar 17 01:29:44 GMT 2025","broken","Mon Mar 17 01:29:54 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Mar 17 01:28:41 GMT 2025","broken","Mon Mar 17 01:28:41 GMT 2025","TestWorkspaces","test_workspaces","",""
