"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Mar 22 01:01:04 GMT 2024","Fri Mar 22 01:01:14 GMT 2024","10200","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Mar 22 01:01:41 GMT 2024","Fri Mar 22 01:01:41 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Mar 22 01:00:50 GMT 2024","Fri Mar 22 01:00:50 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Mar 22 01:03:23 GMT 2024","Fri Mar 22 01:03:33 GMT 2024","10208","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"skipped","Fri Mar 22 01:03:34 GMT 2024","Fri Mar 22 01:03:34 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Mar 22 01:00:25 GMT 2024","Fri Mar 22 01:00:25 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Mar 22 01:02:06 GMT 2024","Fri Mar 22 01:02:06 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Mar 22 01:03:10 GMT 2024","Fri Mar 22 01:03:20 GMT 2024","10202","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Mar 22 01:01:17 GMT 2024","Fri Mar 22 01:01:27 GMT 2024","10196","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Mar 22 01:02:19 GMT 2024","Fri Mar 22 01:02:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Mar 22 01:00:39 GMT 2024","Fri Mar 22 01:00:49 GMT 2024","10234","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Mar 22 01:01:28 GMT 2024","Fri Mar 22 01:01:28 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Mar 22 01:01:53 GMT 2024","Fri Mar 22 01:01:53 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Mar 22 01:02:31 GMT 2024","Fri Mar 22 01:02:31 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Mar 22 01:02:44 GMT 2024","Fri Mar 22 01:02:44 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Mar 22 01:02:58 GMT 2024","Fri Mar 22 01:03:08 GMT 2024","10191","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Mar 22 01:00:14 GMT 2024","Fri Mar 22 01:00:24 GMT 2024","10203","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
