"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Apr 16 01:39:50 GMT 2025","broken","Wed Apr 16 01:39:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Apr 16 01:39:18 GMT 2025","broken","Wed Apr 16 01:39:18 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10254","Exception test","Custom parent suite","Wed Apr 16 01:40:57 GMT 2025","broken","Wed Apr 16 01:41:07 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10265","Login with invalid credentials test","tests","Wed Apr 16 01:38:03 GMT 2025","broken","Wed Apr 16 01:38:13 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Apr 16 01:38:46 GMT 2025","broken","Wed Apr 16 01:38:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10253","Login with invalid credentials test","tests","Wed Apr 16 01:38:18 GMT 2025","broken","Wed Apr 16 01:38:29 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Apr 16 01:38:30 GMT 2025","broken","Wed Apr 16 01:38:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Apr 16 01:37:09 GMT 2025","broken","Wed Apr 16 01:37:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Apr 16 01:40:05 GMT 2025","broken","Wed Apr 16 01:40:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10250","Forgot Password with invalid email test","Custom parent suite","Wed Apr 16 01:40:42 GMT 2025","broken","Wed Apr 16 01:40:52 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Apr 16 01:37:41 GMT 2025","broken","Wed Apr 16 01:37:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10239","Forgot Password with valid email test","Custom parent suite","Wed Apr 16 01:40:26 GMT 2025","broken","Wed Apr 16 01:40:36 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Wed Apr 16 01:41:08 GMT 2025","skipped","Wed Apr 16 01:41:08 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Apr 16 01:39:01 GMT 2025","broken","Wed Apr 16 01:39:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10247","Logout of system test","tests","Wed Apr 16 01:37:30 GMT 2025","broken","Wed Apr 16 01:37:40 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Apr 16 01:39:34 GMT 2025","broken","Wed Apr 16 01:39:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10253","Login with valid credentials test","tests","Wed Apr 16 01:36:58 GMT 2025","broken","Wed Apr 16 01:37:08 GMT 2025","TestLogin","test_login","",""
