"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jan 10 01:25:31 GMT 2025","broken","Fri Jan 10 01:25:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10288","Logout of system test","tests","Fri Jan 10 01:22:49 GMT 2025","broken","Fri Jan 10 01:23:00 GMT 2025","TestLogin","test_login","",""
"invalid login","10282","Login with invalid credentials test","tests","Fri Jan 10 01:23:39 GMT 2025","broken","Fri Jan 10 01:23:49 GMT 2025","TestLogin","test_login","",""
"invalid login","10293","Login with invalid credentials test","tests","Fri Jan 10 01:23:22 GMT 2025","broken","Fri Jan 10 01:23:32 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10293","Forgot Password with valid email test","Custom parent suite","Fri Jan 10 01:25:55 GMT 2025","broken","Fri Jan 10 01:26:05 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jan 10 01:23:51 GMT 2025","broken","Fri Jan 10 01:23:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Fri Jan 10 01:26:41 GMT 2025","skipped","Fri Jan 10 01:26:41 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jan 10 01:22:28 GMT 2025","broken","Fri Jan 10 01:22:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10289","Login with valid credentials test","tests","Fri Jan 10 01:22:16 GMT 2025","broken","Fri Jan 10 01:22:26 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10329","Forgot Password with invalid email test","Custom parent suite","Fri Jan 10 01:26:12 GMT 2025","broken","Fri Jan 10 01:26:23 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jan 10 01:23:01 GMT 2025","broken","Fri Jan 10 01:23:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jan 10 01:24:56 GMT 2025","broken","Fri Jan 10 01:24:56 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jan 10 01:24:09 GMT 2025","broken","Fri Jan 10 01:24:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jan 10 01:25:14 GMT 2025","broken","Fri Jan 10 01:25:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10295","Exception test","Custom parent suite","Fri Jan 10 01:26:30 GMT 2025","broken","Fri Jan 10 01:26:40 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jan 10 01:24:41 GMT 2025","broken","Fri Jan 10 01:24:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jan 10 01:24:26 GMT 2025","broken","Fri Jan 10 01:24:26 GMT 2025","TestWorkspaces","test_workspaces","",""
