"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Dec 12 01:29:46 GMT 2024","broken","Thu Dec 12 01:29:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Dec 12 01:28:40 GMT 2024","broken","Thu Dec 12 01:28:40 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10296","Exception test","Custom parent suite","Thu Dec 12 01:30:45 GMT 2024","broken","Thu Dec 12 01:30:56 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Dec 12 01:30:57 GMT 2024","skipped","Thu Dec 12 01:30:57 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Dec 12 01:29:31 GMT 2024","broken","Thu Dec 12 01:29:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Dec 12 01:29:13 GMT 2024","broken","Thu Dec 12 01:29:13 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10295","Forgot Password with valid email test","Custom parent suite","Thu Dec 12 01:30:12 GMT 2024","broken","Thu Dec 12 01:30:23 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10294","Login with invalid credentials test","tests","Thu Dec 12 01:27:56 GMT 2024","broken","Thu Dec 12 01:28:06 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10318","Forgot Password with invalid email test","Custom parent suite","Thu Dec 12 01:30:27 GMT 2024","broken","Thu Dec 12 01:30:38 GMT 2024","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Dec 12 01:28:23 GMT 2024","broken","Thu Dec 12 01:28:23 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Dec 12 01:27:17 GMT 2024","broken","Thu Dec 12 01:27:17 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10306","Login with invalid credentials test","tests","Thu Dec 12 01:27:39 GMT 2024","broken","Thu Dec 12 01:27:49 GMT 2024","TestLogin","test_login","",""
"Log out from app","10291","Logout of system test","tests","Thu Dec 12 01:27:06 GMT 2024","broken","Thu Dec 12 01:27:16 GMT 2024","TestLogin","test_login","",""
"valid login","10325","Login with valid credentials test","tests","Thu Dec 12 01:26:29 GMT 2024","broken","Thu Dec 12 01:26:39 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Dec 12 01:28:56 GMT 2024","broken","Thu Dec 12 01:28:56 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Dec 12 01:28:08 GMT 2024","broken","Thu Dec 12 01:28:08 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Dec 12 01:26:41 GMT 2024","broken","Thu Dec 12 01:26:41 GMT 2024","TestWorkspaces","test_workspaces","",""
