"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jun 20 01:08:00 GMT 2024","Thu Jun 20 01:08:10 GMT 2024","10241","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Jun 20 01:08:29 GMT 2024","Thu Jun 20 01:08:29 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Jun 20 01:08:45 GMT 2024","Thu Jun 20 01:08:45 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Jun 20 01:07:27 GMT 2024","Thu Jun 20 01:07:37 GMT 2024","10239","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Jun 20 01:07:38 GMT 2024","Thu Jun 20 01:07:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Jun 20 01:10:08 GMT 2024","Thu Jun 20 01:10:08 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Jun 20 01:07:05 GMT 2024","Thu Jun 20 01:07:05 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Jun 20 01:09:35 GMT 2024","Thu Jun 20 01:09:35 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Jun 20 01:10:31 GMT 2024","Thu Jun 20 01:10:41 GMT 2024","10238","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Jun 20 01:10:48 GMT 2024","Thu Jun 20 01:10:59 GMT 2024","10294","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Jun 20 01:11:01 GMT 2024","Thu Jun 20 01:11:11 GMT 2024","10070","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Jun 20 01:08:18 GMT 2024","Thu Jun 20 01:08:28 GMT 2024","10238","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Jun 20 01:06:53 GMT 2024","Thu Jun 20 01:07:03 GMT 2024","10418","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Thu Jun 20 01:11:12 GMT 2024","Thu Jun 20 01:11:12 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Jun 20 01:09:52 GMT 2024","Thu Jun 20 01:09:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Jun 20 01:09:02 GMT 2024","Thu Jun 20 01:09:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Jun 20 01:09:20 GMT 2024","Thu Jun 20 01:09:20 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
