"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Nov 19 01:26:03 GMT 2024","broken","Tue Nov 19 01:26:03 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Nov 19 01:26:52 GMT 2024","broken","Tue Nov 19 01:26:52 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Nov 19 01:26:21 GMT 2024","broken","Tue Nov 19 01:26:21 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10294","Exception test","Custom parent suite","Tue Nov 19 01:28:18 GMT 2024","broken","Tue Nov 19 01:28:28 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10312","Forgot Password with invalid email test","Custom parent suite","Tue Nov 19 01:28:01 GMT 2024","broken","Tue Nov 19 01:28:12 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Tue Nov 19 01:28:29 GMT 2024","skipped","Tue Nov 19 01:28:29 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Nov 19 01:25:00 GMT 2024","broken","Tue Nov 19 01:25:00 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10285","Login with invalid credentials test","tests","Tue Nov 19 01:25:21 GMT 2024","broken","Tue Nov 19 01:25:31 GMT 2024","TestLogin","test_login","",""
"valid login","10378","Login with valid credentials test","tests","Tue Nov 19 01:24:16 GMT 2024","broken","Tue Nov 19 01:24:26 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Nov 19 01:26:36 GMT 2024","broken","Tue Nov 19 01:26:36 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10290","Forgot Password with valid email test","Custom parent suite","Tue Nov 19 01:27:46 GMT 2024","broken","Tue Nov 19 01:27:57 GMT 2024","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Nov 19 01:27:25 GMT 2024","broken","Tue Nov 19 01:27:25 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Nov 19 01:27:07 GMT 2024","broken","Tue Nov 19 01:27:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10287","Logout of system test","tests","Tue Nov 19 01:24:49 GMT 2024","broken","Tue Nov 19 01:24:59 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Nov 19 01:24:28 GMT 2024","broken","Tue Nov 19 01:24:28 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Nov 19 01:25:48 GMT 2024","broken","Tue Nov 19 01:25:48 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10290","Login with invalid credentials test","tests","Tue Nov 19 01:25:36 GMT 2024","broken","Tue Nov 19 01:25:46 GMT 2024","TestLogin","test_login","",""
