"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Exception catching","10243","Exception test","Custom parent suite","Mon Jul 14 01:56:32 GMT 2025","broken","Mon Jul 14 01:56:42 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Jul 14 01:54:16 GMT 2025","broken","Mon Jul 14 01:54:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10258","Login with invalid credentials test","tests","Mon Jul 14 01:53:49 GMT 2025","broken","Mon Jul 14 01:53:59 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Jul 14 01:55:36 GMT 2025","broken","Mon Jul 14 01:55:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10245","Logout of system test","tests","Mon Jul 14 01:53:02 GMT 2025","broken","Mon Jul 14 01:53:12 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Jul 14 01:55:03 GMT 2025","broken","Mon Jul 14 01:55:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Jul 14 01:53:13 GMT 2025","broken","Mon Jul 14 01:53:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Jul 14 01:52:46 GMT 2025","broken","Mon Jul 14 01:52:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Jul 14 01:55:20 GMT 2025","broken","Mon Jul 14 01:55:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Jul 14 01:54:33 GMT 2025","broken","Mon Jul 14 01:54:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Jul 14 01:56:43 GMT 2025","skipped","Mon Jul 14 01:56:43 GMT 2025","TestLogin","test_login","",""
"valid login","10251","Login with valid credentials test","tests","Mon Jul 14 01:52:35 GMT 2025","broken","Mon Jul 14 01:52:45 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Jul 14 01:54:00 GMT 2025","broken","Mon Jul 14 01:54:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10258","Forgot Password with invalid email test","Custom parent suite","Mon Jul 14 01:56:15 GMT 2025","broken","Mon Jul 14 01:56:26 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10242","Login with invalid credentials test","tests","Mon Jul 14 01:53:35 GMT 2025","broken","Mon Jul 14 01:53:46 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Jul 14 01:54:49 GMT 2025","broken","Mon Jul 14 01:54:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10240","Forgot Password with valid email test","Custom parent suite","Mon Jul 14 01:55:59 GMT 2025","broken","Mon Jul 14 01:56:09 GMT 2025","Custom sub suite","Custom suite","",""
