"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10299","Login with invalid credentials test","tests","Tue Dec 31 01:20:35 GMT 2024","broken","Tue Dec 31 01:20:46 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Dec 31 01:21:04 GMT 2024","broken","Tue Dec 31 01:21:04 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Dec 31 01:21:22 GMT 2024","broken","Tue Dec 31 01:21:22 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Dec 31 01:21:55 GMT 2024","broken","Tue Dec 31 01:21:55 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10325","Forgot Password with invalid email test","Custom parent suite","Tue Dec 31 01:23:26 GMT 2024","broken","Tue Dec 31 01:23:37 GMT 2024","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Dec 31 01:22:13 GMT 2024","broken","Tue Dec 31 01:22:13 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10285","Forgot Password with valid email test","Custom parent suite","Tue Dec 31 01:23:11 GMT 2024","broken","Tue Dec 31 01:23:22 GMT 2024","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Dec 31 01:19:41 GMT 2024","broken","Tue Dec 31 01:19:41 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Dec 31 01:22:29 GMT 2024","broken","Tue Dec 31 01:22:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Dec 31 01:20:14 GMT 2024","broken","Tue Dec 31 01:20:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Tue Dec 31 01:23:53 GMT 2024","skipped","Tue Dec 31 01:23:53 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Dec 31 01:22:46 GMT 2024","broken","Tue Dec 31 01:22:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10301","Logout of system test","tests","Tue Dec 31 01:20:03 GMT 2024","broken","Tue Dec 31 01:20:13 GMT 2024","TestLogin","test_login","",""
"Exception catching","10293","Exception test","Custom parent suite","Tue Dec 31 01:23:42 GMT 2024","broken","Tue Dec 31 01:23:52 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10301","Login with invalid credentials test","tests","Tue Dec 31 01:20:52 GMT 2024","broken","Tue Dec 31 01:21:03 GMT 2024","TestLogin","test_login","",""
"valid login","10316","Login with valid credentials test","tests","Tue Dec 31 01:19:30 GMT 2024","broken","Tue Dec 31 01:19:40 GMT 2024","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Dec 31 01:21:40 GMT 2024","broken","Tue Dec 31 01:21:40 GMT 2024","TestWorkspaces","test_workspaces","",""
