"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Mar 20 01:01:58 GMT 2024","Wed Mar 20 01:01:58 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Mar 20 01:00:11 GMT 2024","Wed Mar 20 01:00:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Mar 20 01:01:45 GMT 2024","Wed Mar 20 01:01:45 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Mar 20 01:00:50 GMT 2024","Wed Mar 20 01:01:01 GMT 2024","10296","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Mar 20 01:02:26 GMT 2024","Wed Mar 20 01:02:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Mar 20 01:03:08 GMT 2024","Wed Mar 20 01:03:18 GMT 2024","10250","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Wed Mar 20 01:03:32 GMT 2024","Wed Mar 20 01:03:32 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Mar 20 01:01:17 GMT 2024","Wed Mar 20 01:01:17 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Mar 20 01:03:20 GMT 2024","Wed Mar 20 01:03:31 GMT 2024","10177","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Mar 20 01:02:39 GMT 2024","Wed Mar 20 01:02:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Mar 20 01:00:25 GMT 2024","Wed Mar 20 01:00:35 GMT 2024","10294","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Wed Mar 20 01:00:36 GMT 2024","Wed Mar 20 01:00:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Wed Mar 20 01:00:00 GMT 2024","Wed Mar 20 01:00:10 GMT 2024","10180","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Wed Mar 20 01:01:33 GMT 2024","Wed Mar 20 01:01:33 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Mar 20 01:01:06 GMT 2024","Wed Mar 20 01:01:16 GMT 2024","10175","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Mar 20 01:02:55 GMT 2024","Wed Mar 20 01:03:05 GMT 2024","10173","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Mar 20 01:02:11 GMT 2024","Wed Mar 20 01:02:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
