"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 09 01:10:30 GMT 2024","Tue Jul 09 01:10:40 GMT 2024","10243","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue Jul 09 01:13:02 GMT 2024","Tue Jul 09 01:13:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue Jul 09 01:11:26 GMT 2024","Tue Jul 09 01:11:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue Jul 09 01:11:42 GMT 2024","Tue Jul 09 01:11:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Tue Jul 09 01:10:09 GMT 2024","Tue Jul 09 01:10:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"skipped","Tue Jul 09 01:14:04 GMT 2024","Tue Jul 09 01:14:04 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Tue Jul 09 01:12:46 GMT 2024","Tue Jul 09 01:12:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Tue Jul 09 01:10:59 GMT 2024","Tue Jul 09 01:11:09 GMT 2024","10397","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Jul 09 01:13:37 GMT 2024","Tue Jul 09 01:13:48 GMT 2024","10284","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Jul 09 01:13:22 GMT 2024","Tue Jul 09 01:13:32 GMT 2024","10239","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Jul 09 01:09:58 GMT 2024","Tue Jul 09 01:10:08 GMT 2024","10232","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue Jul 09 01:12:15 GMT 2024","Tue Jul 09 01:12:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Jul 09 01:11:59 GMT 2024","Tue Jul 09 01:11:59 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue Jul 09 01:12:31 GMT 2024","Tue Jul 09 01:12:31 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue Jul 09 01:11:15 GMT 2024","Tue Jul 09 01:11:25 GMT 2024","10228","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Jul 09 01:10:41 GMT 2024","Tue Jul 09 01:10:41 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Jul 09 01:13:53 GMT 2024","Tue Jul 09 01:14:03 GMT 2024","10235","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
