"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Exception catching","10229","Exception test","Custom parent suite","Tue Feb 04 01:22:29 GMT 2025","broken","Tue Feb 04 01:22:39 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Tue Feb 04 01:22:40 GMT 2025","skipped","Tue Feb 04 01:22:40 GMT 2025","TestLogin","test_login","",""
"valid login","10247","Login with valid credentials test","tests","Tue Feb 04 01:18:16 GMT 2025","broken","Tue Feb 04 01:18:26 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Feb 04 01:21:14 GMT 2025","broken","Tue Feb 04 01:21:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10234","Login with invalid credentials test","tests","Tue Feb 04 01:19:37 GMT 2025","broken","Tue Feb 04 01:19:47 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Feb 04 01:20:38 GMT 2025","broken","Tue Feb 04 01:20:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Feb 04 01:21:32 GMT 2025","broken","Tue Feb 04 01:21:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10244","Forgot Password with invalid email test","Custom parent suite","Tue Feb 04 01:22:11 GMT 2025","broken","Tue Feb 04 01:22:21 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Feb 04 01:18:27 GMT 2025","broken","Tue Feb 04 01:18:27 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10232","Login with invalid credentials test","tests","Tue Feb 04 01:19:19 GMT 2025","broken","Tue Feb 04 01:19:29 GMT 2025","TestLogin","test_login","",""
"Log out from app","10241","Logout of system test","tests","Tue Feb 04 01:18:49 GMT 2025","broken","Tue Feb 04 01:18:59 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Feb 04 01:20:05 GMT 2025","broken","Tue Feb 04 01:20:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10230","Forgot Password with valid email test","Custom parent suite","Tue Feb 04 01:21:56 GMT 2025","broken","Tue Feb 04 01:22:06 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Feb 04 01:19:48 GMT 2025","broken","Tue Feb 04 01:19:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Feb 04 01:20:23 GMT 2025","broken","Tue Feb 04 01:20:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Feb 04 01:19:00 GMT 2025","broken","Tue Feb 04 01:19:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Feb 04 01:20:56 GMT 2025","broken","Tue Feb 04 01:20:56 GMT 2025","TestWorkspaces","test_workspaces","",""
