"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon May 12 01:44:25 GMT 2025","broken","Mon May 12 01:44:25 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon May 12 01:44:12 GMT 2025","broken","Mon May 12 01:44:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon May 12 01:43:31 GMT 2025","broken","Mon May 12 01:43:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon May 12 01:44:53 GMT 2025","broken","Mon May 12 01:44:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon May 12 01:44:39 GMT 2025","broken","Mon May 12 01:44:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10243","Forgot Password with invalid email test","Custom parent suite","Mon May 12 01:46:04 GMT 2025","broken","Mon May 12 01:46:14 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10242","Forgot Password with valid email test","Custom parent suite","Mon May 12 01:45:50 GMT 2025","broken","Mon May 12 01:46:00 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon May 12 01:45:20 GMT 2025","broken","Mon May 12 01:45:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10234","Login with invalid credentials test","tests","Mon May 12 01:43:47 GMT 2025","broken","Mon May 12 01:43:57 GMT 2025","TestLogin","test_login","",""
"Exception catching","10245","Exception test","Custom parent suite","Mon May 12 01:46:17 GMT 2025","broken","Mon May 12 01:46:28 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon May 12 01:45:34 GMT 2025","broken","Mon May 12 01:45:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10241","Logout of system test","tests","Mon May 12 01:43:20 GMT 2025","broken","Mon May 12 01:43:30 GMT 2025","TestLogin","test_login","",""
"valid login","10241","Login with valid credentials test","tests","Mon May 12 01:42:52 GMT 2025","broken","Mon May 12 01:43:02 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Mon May 12 01:46:28 GMT 2025","skipped","Mon May 12 01:46:28 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon May 12 01:43:03 GMT 2025","broken","Mon May 12 01:43:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon May 12 01:45:07 GMT 2025","broken","Mon May 12 01:45:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10261","Login with invalid credentials test","tests","Mon May 12 01:44:01 GMT 2025","broken","Mon May 12 01:44:11 GMT 2025","TestLogin","test_login","",""
