"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Oct 05 01:22:09 GMT 2024","Sat Oct 05 01:22:20 GMT 2024","10277","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Sat Oct 05 01:20:22 GMT 2024","Sat Oct 05 01:20:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Sat Oct 05 01:22:44 GMT 2024","Sat Oct 05 01:22:54 GMT 2024","10257","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Sat Oct 05 01:18:29 GMT 2024","Sat Oct 05 01:18:39 GMT 2024","10320","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Sat Oct 05 01:21:30 GMT 2024","Sat Oct 05 01:21:30 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Sat Oct 05 01:18:41 GMT 2024","Sat Oct 05 01:18:41 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Sat Oct 05 01:19:03 GMT 2024","Sat Oct 05 01:19:13 GMT 2024","10255","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Sat Oct 05 01:20:38 GMT 2024","Sat Oct 05 01:20:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"skipped","Sat Oct 05 01:22:55 GMT 2024","Sat Oct 05 01:22:55 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Sat Oct 05 01:19:53 GMT 2024","Sat Oct 05 01:20:04 GMT 2024","10264","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Oct 05 01:21:13 GMT 2024","Sat Oct 05 01:21:13 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Sat Oct 05 01:22:26 GMT 2024","Sat Oct 05 01:22:37 GMT 2024","10288","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Sat Oct 05 01:21:48 GMT 2024","Sat Oct 05 01:21:48 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Sat Oct 05 01:19:36 GMT 2024","Sat Oct 05 01:19:46 GMT 2024","10261","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Sat Oct 05 01:20:05 GMT 2024","Sat Oct 05 01:20:05 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Sat Oct 05 01:20:55 GMT 2024","Sat Oct 05 01:20:55 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Sat Oct 05 01:19:14 GMT 2024","Sat Oct 05 01:19:14 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
