"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"valid login","10256","Login with valid credentials test","tests","Sun Mar 30 01:39:35 GMT 2025","broken","Sun Mar 30 01:39:46 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Sun Mar 30 01:41:46 GMT 2025","broken","Sun Mar 30 01:41:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sun Mar 30 01:41:02 GMT 2025","broken","Sun Mar 30 01:41:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10286","Exception test","Custom parent suite","Sun Mar 30 01:43:20 GMT 2025","broken","Sun Mar 30 01:43:31 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sun Mar 30 01:40:17 GMT 2025","broken","Sun Mar 30 01:40:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sun Mar 30 01:43:32 GMT 2025","skipped","Sun Mar 30 01:43:32 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Sun Mar 30 01:42:01 GMT 2025","broken","Sun Mar 30 01:42:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sun Mar 30 01:41:31 GMT 2025","broken","Sun Mar 30 01:41:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sun Mar 30 01:41:16 GMT 2025","broken","Sun Mar 30 01:41:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10290","Forgot Password with invalid email test","Custom parent suite","Sun Mar 30 01:43:05 GMT 2025","broken","Sun Mar 30 01:43:16 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Sun Mar 30 01:42:17 GMT 2025","broken","Sun Mar 30 01:42:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10270","Logout of system test","tests","Sun Mar 30 01:40:05 GMT 2025","broken","Sun Mar 30 01:40:16 GMT 2025","TestLogin","test_login","",""
"invalid login","10255","Login with invalid credentials test","tests","Sun Mar 30 01:40:50 GMT 2025","broken","Sun Mar 30 01:41:00 GMT 2025","TestLogin","test_login","",""
"invalid login","10287","Login with invalid credentials test","tests","Sun Mar 30 01:40:35 GMT 2025","broken","Sun Mar 30 01:40:46 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Sun Mar 30 01:39:47 GMT 2025","broken","Sun Mar 30 01:39:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10277","Forgot Password with valid email test","Custom parent suite","Sun Mar 30 01:42:51 GMT 2025","broken","Sun Mar 30 01:43:01 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sun Mar 30 01:42:32 GMT 2025","broken","Sun Mar 30 01:42:32 GMT 2025","TestWorkspaces","test_workspaces","",""
