"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Tue Mar 11 01:26:42 GMT 2025","broken","Tue Mar 11 01:26:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10245","Exception test","Custom parent suite","Tue Mar 11 01:28:09 GMT 2025","broken","Tue Mar 11 01:28:19 GMT 2025","Custom sub suite","Custom suite","",""
"Log out from app","10254","Logout of system test","tests","Tue Mar 11 01:24:28 GMT 2025","broken","Tue Mar 11 01:24:38 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Mar 11 01:24:09 GMT 2025","broken","Tue Mar 11 01:24:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10244","Login with invalid credentials test","tests","Tue Mar 11 01:25:03 GMT 2025","broken","Tue Mar 11 01:25:14 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10285","Forgot Password with invalid email test","Custom parent suite","Tue Mar 11 01:27:51 GMT 2025","broken","Tue Mar 11 01:28:01 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Mar 11 01:26:24 GMT 2025","broken","Tue Mar 11 01:26:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Mar 11 01:24:39 GMT 2025","broken","Tue Mar 11 01:24:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10238","Login with invalid credentials test","tests","Tue Mar 11 01:25:22 GMT 2025","broken","Tue Mar 11 01:25:32 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Mar 11 01:26:06 GMT 2025","broken","Tue Mar 11 01:26:06 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10255","Login with valid credentials test","tests","Tue Mar 11 01:23:57 GMT 2025","broken","Tue Mar 11 01:24:08 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10242","Forgot Password with valid email test","Custom parent suite","Tue Mar 11 01:27:36 GMT 2025","broken","Tue Mar 11 01:27:46 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Tue Mar 11 01:28:20 GMT 2025","skipped","Tue Mar 11 01:28:20 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Mar 11 01:25:51 GMT 2025","broken","Tue Mar 11 01:25:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Mar 11 01:26:57 GMT 2025","broken","Tue Mar 11 01:26:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Mar 11 01:27:15 GMT 2025","broken","Tue Mar 11 01:27:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Mar 11 01:25:33 GMT 2025","broken","Tue Mar 11 01:25:33 GMT 2025","TestWorkspaces","test_workspaces","",""
