"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10267","Forgot Password with valid email test","Custom parent suite","Fri Nov 15 01:27:35 GMT 2024","broken","Fri Nov 15 01:27:45 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Fri Nov 15 01:28:17 GMT 2024","skipped","Fri Nov 15 01:28:17 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Nov 15 01:27:15 GMT 2024","broken","Fri Nov 15 01:27:15 GMT 2024","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Nov 15 01:24:25 GMT 2024","broken","Fri Nov 15 01:24:25 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10252","Login with invalid credentials test","tests","Fri Nov 15 01:25:16 GMT 2024","broken","Fri Nov 15 01:25:26 GMT 2024","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Nov 15 01:25:58 GMT 2024","broken","Fri Nov 15 01:25:58 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10271","Exception test","Custom parent suite","Fri Nov 15 01:28:06 GMT 2024","broken","Fri Nov 15 01:28:16 GMT 2024","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Nov 15 01:27:00 GMT 2024","broken","Fri Nov 15 01:27:00 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10273","Login with invalid credentials test","tests","Fri Nov 15 01:25:32 GMT 2024","broken","Fri Nov 15 01:25:42 GMT 2024","TestLogin","test_login","",""
"valid login","10314","Login with valid credentials test","tests","Fri Nov 15 01:24:14 GMT 2024","broken","Fri Nov 15 01:24:24 GMT 2024","TestLogin","test_login","",""
"Log out from app","10257","Logout of system test","tests","Fri Nov 15 01:24:45 GMT 2024","broken","Fri Nov 15 01:24:55 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Nov 15 01:26:45 GMT 2024","broken","Fri Nov 15 01:26:45 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Nov 15 01:26:29 GMT 2024","broken","Fri Nov 15 01:26:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10272","Forgot Password with invalid email test","Custom parent suite","Fri Nov 15 01:27:50 GMT 2024","broken","Fri Nov 15 01:28:00 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Nov 15 01:25:43 GMT 2024","broken","Fri Nov 15 01:25:43 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Nov 15 01:26:14 GMT 2024","broken","Fri Nov 15 01:26:14 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Nov 15 01:24:56 GMT 2024","broken","Fri Nov 15 01:24:56 GMT 2024","TestWorkspaces","test_workspaces","",""
