"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 25 01:11:26 GMT 2024","Thu Jul 25 01:11:37 GMT 2024","10227","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Jul 25 01:11:01 GMT 2024","Thu Jul 25 01:11:01 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Jul 25 01:13:18 GMT 2024","Thu Jul 25 01:13:18 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Jul 25 01:10:49 GMT 2024","Thu Jul 25 01:10:59 GMT 2024","10428","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Jul 25 01:12:28 GMT 2024","Thu Jul 25 01:12:28 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"skipped","Thu Jul 25 01:15:16 GMT 2024","Thu Jul 25 01:15:16 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Jul 25 01:12:46 GMT 2024","Thu Jul 25 01:12:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Thu Jul 25 01:13:52 GMT 2024","Thu Jul 25 01:13:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Jul 25 01:13:03 GMT 2024","Thu Jul 25 01:13:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Jul 25 01:11:59 GMT 2024","Thu Jul 25 01:12:10 GMT 2024","10242","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Jul 25 01:12:17 GMT 2024","Thu Jul 25 01:12:27 GMT 2024","10236","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Jul 25 01:14:32 GMT 2024","Thu Jul 25 01:14:42 GMT 2024","10230","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Jul 25 01:13:36 GMT 2024","Thu Jul 25 01:13:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Jul 25 01:14:48 GMT 2024","Thu Jul 25 01:14:58 GMT 2024","10344","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu Jul 25 01:14:10 GMT 2024","Thu Jul 25 01:14:10 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Jul 25 01:15:05 GMT 2024","Thu Jul 25 01:15:15 GMT 2024","10232","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Jul 25 01:11:38 GMT 2024","Thu Jul 25 01:11:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
