"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Sat May 31 01:40:53 GMT 2025","broken","Sat May 31 01:40:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10325","Forgot Password with invalid email test","Custom parent suite","Sat May 31 01:41:37 GMT 2025","broken","Sat May 31 01:41:48 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Sat May 31 01:39:03 GMT 2025","broken","Sat May 31 01:39:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Sat May 31 01:39:19 GMT 2025","broken","Sat May 31 01:39:29 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10248","Forgot Password with valid email test","Custom parent suite","Sat May 31 01:41:24 GMT 2025","broken","Sat May 31 01:41:34 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Sat May 31 01:39:44 GMT 2025","broken","Sat May 31 01:39:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Sat May 31 01:39:58 GMT 2025","broken","Sat May 31 01:39:58 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Sat May 31 01:41:07 GMT 2025","broken","Sat May 31 01:41:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Sat May 31 01:40:39 GMT 2025","broken","Sat May 31 01:40:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Sat May 31 01:38:35 GMT 2025","broken","Sat May 31 01:38:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10254","Login with invalid credentials test","tests","Sat May 31 01:39:33 GMT 2025","broken","Sat May 31 01:39:44 GMT 2025","TestLogin","test_login","",""
"valid login","10255","Login with valid credentials test","tests","Sat May 31 01:38:24 GMT 2025","broken","Sat May 31 01:38:34 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Sat May 31 01:40:12 GMT 2025","broken","Sat May 31 01:40:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10239","Logout of system test","tests","Sat May 31 01:38:52 GMT 2025","broken","Sat May 31 01:39:02 GMT 2025","TestLogin","test_login","",""
"Exception catching","10238","Exception test","Custom parent suite","Sat May 31 01:41:51 GMT 2025","broken","Sat May 31 01:42:01 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Sat May 31 01:40:26 GMT 2025","broken","Sat May 31 01:40:26 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Sat May 31 01:42:02 GMT 2025","skipped","Sat May 31 01:42:02 GMT 2025","TestLogin","test_login","",""
