"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10251","Logout of system test","tests","Tue May 13 01:41:03 GMT 2025","broken","Tue May 13 01:41:13 GMT 2025","TestLogin","test_login","",""
"valid login","10255","Login with valid credentials test","tests","Tue May 13 01:40:30 GMT 2025","broken","Tue May 13 01:40:40 GMT 2025","TestLogin","test_login","",""
"invalid login","10246","Login with invalid credentials test","tests","Tue May 13 01:41:49 GMT 2025","broken","Tue May 13 01:41:59 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Tue May 13 01:44:35 GMT 2025","skipped","Tue May 13 01:44:35 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10359","Forgot Password with invalid email test","Custom parent suite","Tue May 13 01:44:10 GMT 2025","broken","Tue May 13 01:44:20 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10245","Forgot Password with valid email test","Custom parent suite","Tue May 13 01:43:52 GMT 2025","broken","Tue May 13 01:44:02 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue May 13 01:43:00 GMT 2025","broken","Tue May 13 01:43:00 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue May 13 01:41:14 GMT 2025","broken","Tue May 13 01:41:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Tue May 13 01:40:41 GMT 2025","broken","Tue May 13 01:40:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue May 13 01:43:14 GMT 2025","broken","Tue May 13 01:43:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10247","Exception test","Custom parent suite","Tue May 13 01:44:24 GMT 2025","broken","Tue May 13 01:44:34 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue May 13 01:42:14 GMT 2025","broken","Tue May 13 01:42:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue May 13 01:43:31 GMT 2025","broken","Tue May 13 01:43:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10243","Login with invalid credentials test","tests","Tue May 13 01:41:31 GMT 2025","broken","Tue May 13 01:41:41 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Tue May 13 01:42:46 GMT 2025","broken","Tue May 13 01:42:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue May 13 01:42:29 GMT 2025","broken","Tue May 13 01:42:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue May 13 01:42:00 GMT 2025","broken","Tue May 13 01:42:00 GMT 2025","TestWorkspaces","test_workspaces","",""
