"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 04 01:10:34 GMT 2024","Tue Jun 04 01:10:44 GMT 2024","10347","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Tue Jun 04 01:09:29 GMT 2024","Tue Jun 04 01:09:29 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Tue Jun 04 01:08:27 GMT 2024","Tue Jun 04 01:08:37 GMT 2024","10378","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Jun 04 01:10:21 GMT 2024","Tue Jun 04 01:10:31 GMT 2024","10355","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Tue Jun 04 01:08:51 GMT 2024","Tue Jun 04 01:08:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Tue Jun 04 01:10:45 GMT 2024","Tue Jun 04 01:10:45 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Tue Jun 04 01:08:00 GMT 2024","Tue Jun 04 01:08:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Tue Jun 04 01:07:49 GMT 2024","Tue Jun 04 01:07:59 GMT 2024","10352","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Tue Jun 04 01:10:08 GMT 2024","Tue Jun 04 01:10:19 GMT 2024","10336","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Tue Jun 04 01:08:38 GMT 2024","Tue Jun 04 01:08:38 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Tue Jun 04 01:09:04 GMT 2024","Tue Jun 04 01:09:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Tue Jun 04 01:08:14 GMT 2024","Tue Jun 04 01:08:24 GMT 2024","10355","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Tue Jun 04 01:09:16 GMT 2024","Tue Jun 04 01:09:16 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Tue Jun 04 01:07:35 GMT 2024","Tue Jun 04 01:07:35 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Tue Jun 04 01:09:54 GMT 2024","Tue Jun 04 01:09:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Tue Jun 04 01:07:23 GMT 2024","Tue Jun 04 01:07:34 GMT 2024","10241","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Tue Jun 04 01:09:42 GMT 2024","Tue Jun 04 01:09:42 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
