"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Nov 26 01:26:41 GMT 2024","broken","Tue Nov 26 01:26:41 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Nov 26 01:27:46 GMT 2024","broken","Tue Nov 26 01:27:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10272","Login with invalid credentials test","tests","Tue Nov 26 01:25:40 GMT 2024","broken","Tue Nov 26 01:25:50 GMT 2024","TestLogin","test_login","",""
"invalid login","10281","Login with invalid credentials test","tests","Tue Nov 26 01:25:58 GMT 2024","broken","Tue Nov 26 01:26:08 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10290","Forgot Password with valid email test","Custom parent suite","Tue Nov 26 01:28:05 GMT 2024","broken","Tue Nov 26 01:28:16 GMT 2024","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Nov 26 01:24:46 GMT 2024","broken","Tue Nov 26 01:24:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Nov 26 01:26:57 GMT 2024","broken","Tue Nov 26 01:26:57 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Tue Nov 26 01:28:53 GMT 2024","skipped","Tue Nov 26 01:28:53 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Nov 26 01:27:13 GMT 2024","broken","Tue Nov 26 01:27:13 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Nov 26 01:26:10 GMT 2024","broken","Tue Nov 26 01:26:10 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10286","Logout of system test","tests","Tue Nov 26 01:25:07 GMT 2024","broken","Tue Nov 26 01:25:18 GMT 2024","TestLogin","test_login","",""
"Exception catching","10285","Exception test","Custom parent suite","Tue Nov 26 01:28:41 GMT 2024","broken","Tue Nov 26 01:28:51 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10399","Login with valid credentials test","tests","Tue Nov 26 01:24:34 GMT 2024","broken","Tue Nov 26 01:24:44 GMT 2024","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Nov 26 01:25:19 GMT 2024","broken","Tue Nov 26 01:25:19 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10304","Forgot Password with invalid email test","Custom parent suite","Tue Nov 26 01:28:23 GMT 2024","broken","Tue Nov 26 01:28:34 GMT 2024","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Nov 26 01:26:25 GMT 2024","broken","Tue Nov 26 01:26:25 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Nov 26 01:27:31 GMT 2024","broken","Tue Nov 26 01:27:31 GMT 2024","TestWorkspaces","test_workspaces","",""
