"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Dec 08 01:07:43 GMT 2023","Fri Dec 08 01:07:53 GMT 2023","10174","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Dec 08 01:07:29 GMT 2023","Fri Dec 08 01:07:29 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Dec 08 01:07:04 GMT 2023","Fri Dec 08 01:07:04 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Dec 08 01:06:27 GMT 2023","Fri Dec 08 01:06:27 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Dec 08 01:05:11 GMT 2023","Fri Dec 08 01:05:11 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Dec 08 01:08:08 GMT 2023","Fri Dec 08 01:08:18 GMT 2023","10182","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Dec 08 01:06:39 GMT 2023","Fri Dec 08 01:06:39 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Dec 08 01:07:17 GMT 2023","Fri Dec 08 01:07:17 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Dec 08 01:06:03 GMT 2023","Fri Dec 08 01:06:13 GMT 2023","10187","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Dec 08 01:05:50 GMT 2023","Fri Dec 08 01:06:00 GMT 2023","10171","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"skipped","Fri Dec 08 01:08:19 GMT 2023","Fri Dec 08 01:08:19 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Dec 08 01:07:55 GMT 2023","Fri Dec 08 01:08:05 GMT 2023","10186","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Dec 08 01:06:52 GMT 2023","Fri Dec 08 01:06:52 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Dec 08 01:05:36 GMT 2023","Fri Dec 08 01:05:36 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Dec 08 01:06:14 GMT 2023","Fri Dec 08 01:06:14 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Dec 08 01:05:25 GMT 2023","Fri Dec 08 01:05:35 GMT 2023","10177","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Dec 08 01:05:00 GMT 2023","Fri Dec 08 01:05:10 GMT 2023","10165","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
