"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10234","Forgot Password with valid email test","Custom parent suite","Fri May 09 01:42:00 GMT 2025","broken","Fri May 09 01:42:10 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri May 09 01:41:30 GMT 2025","broken","Fri May 09 01:41:30 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri May 09 01:40:22 GMT 2025","broken","Fri May 09 01:40:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri May 09 01:40:36 GMT 2025","broken","Fri May 09 01:40:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri May 09 01:41:16 GMT 2025","broken","Fri May 09 01:41:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri May 09 01:41:43 GMT 2025","broken","Fri May 09 01:41:43 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri May 09 01:39:41 GMT 2025","broken","Fri May 09 01:39:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10266","Logout of system test","tests","Fri May 09 01:39:30 GMT 2025","broken","Fri May 09 01:39:41 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri May 09 01:39:14 GMT 2025","broken","Fri May 09 01:39:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Fri May 09 01:41:03 GMT 2025","broken","Fri May 09 01:41:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10247","Exception test","Custom parent suite","Fri May 09 01:42:27 GMT 2025","broken","Fri May 09 01:42:37 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Fri May 09 01:42:38 GMT 2025","skipped","Fri May 09 01:42:38 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri May 09 01:40:49 GMT 2025","broken","Fri May 09 01:40:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10241","Login with invalid credentials test","tests","Fri May 09 01:39:58 GMT 2025","broken","Fri May 09 01:40:08 GMT 2025","TestLogin","test_login","",""
"invalid login","10242","Login with invalid credentials test","tests","Fri May 09 01:40:11 GMT 2025","broken","Fri May 09 01:40:21 GMT 2025","TestLogin","test_login","",""
"valid login","10291","Login with valid credentials test","tests","Fri May 09 01:39:03 GMT 2025","broken","Fri May 09 01:39:13 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10264","Forgot Password with invalid email test","Custom parent suite","Fri May 09 01:42:13 GMT 2025","broken","Fri May 09 01:42:24 GMT 2025","Custom sub suite","Custom suite","",""
