"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new Workspace","0","Create new workspace test","tests","Wed Feb 26 01:21:42 GMT 2025","broken","Wed Feb 26 01:21:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Feb 26 01:24:04 GMT 2025","broken","Wed Feb 26 01:24:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10244","Login with invalid credentials test","tests","Wed Feb 26 01:22:50 GMT 2025","broken","Wed Feb 26 01:23:00 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Feb 26 01:23:31 GMT 2025","broken","Wed Feb 26 01:23:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Feb 26 01:24:19 GMT 2025","broken","Wed Feb 26 01:24:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10259","Login with valid credentials test","tests","Wed Feb 26 01:21:31 GMT 2025","broken","Wed Feb 26 01:21:41 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Wed Feb 26 01:25:42 GMT 2025","skipped","Wed Feb 26 01:25:42 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10255","Forgot Password with valid email test","Custom parent suite","Wed Feb 26 01:24:56 GMT 2025","broken","Wed Feb 26 01:25:06 GMT 2025","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10263","Forgot Password with invalid email test","Custom parent suite","Wed Feb 26 01:25:13 GMT 2025","broken","Wed Feb 26 01:25:24 GMT 2025","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Feb 26 01:22:12 GMT 2025","broken","Wed Feb 26 01:22:12 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Feb 26 01:23:16 GMT 2025","broken","Wed Feb 26 01:23:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10245","Login with invalid credentials test","tests","Wed Feb 26 01:22:33 GMT 2025","broken","Wed Feb 26 01:22:43 GMT 2025","TestLogin","test_login","",""
"Log out from app","10175","Logout of system test","tests","Wed Feb 26 01:22:00 GMT 2025","broken","Wed Feb 26 01:22:11 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Feb 26 01:24:34 GMT 2025","broken","Wed Feb 26 01:24:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Feb 26 01:23:46 GMT 2025","broken","Wed Feb 26 01:23:46 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Feb 26 01:23:01 GMT 2025","broken","Wed Feb 26 01:23:01 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10246","Exception test","Custom parent suite","Wed Feb 26 01:25:31 GMT 2025","broken","Wed Feb 26 01:25:41 GMT 2025","Custom sub suite","Custom suite","",""
