"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jan 22 01:21:48 GMT 2025","broken","Wed Jan 22 01:21:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10291","Forgot Password with valid email test","Custom parent suite","Wed Jan 22 01:23:51 GMT 2025","broken","Wed Jan 22 01:24:01 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jan 22 01:22:23 GMT 2025","broken","Wed Jan 22 01:22:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10296","Login with invalid credentials test","tests","Wed Jan 22 01:21:19 GMT 2025","broken","Wed Jan 22 01:21:29 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10328","Forgot Password with invalid email test","Custom parent suite","Wed Jan 22 01:24:08 GMT 2025","broken","Wed Jan 22 01:24:18 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jan 22 01:19:51 GMT 2025","broken","Wed Jan 22 01:19:51 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jan 22 01:22:05 GMT 2025","broken","Wed Jan 22 01:22:05 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Wed Jan 22 01:24:37 GMT 2025","skipped","Wed Jan 22 01:24:37 GMT 2025","TestLogin","test_login","",""
"invalid login","10306","Login with invalid credentials test","tests","Wed Jan 22 01:21:37 GMT 2025","broken","Wed Jan 22 01:21:47 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Jan 22 01:22:55 GMT 2025","broken","Wed Jan 22 01:22:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jan 22 01:20:57 GMT 2025","broken","Wed Jan 22 01:20:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Jan 22 01:22:40 GMT 2025","broken","Wed Jan 22 01:22:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10302","Login with valid credentials test","tests","Wed Jan 22 01:19:40 GMT 2025","broken","Wed Jan 22 01:19:50 GMT 2025","TestLogin","test_login","",""
"Exception catching","10295","Exception test","Custom parent suite","Wed Jan 22 01:24:26 GMT 2025","broken","Wed Jan 22 01:24:36 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jan 22 01:23:13 GMT 2025","broken","Wed Jan 22 01:23:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10397","Logout of system test","tests","Wed Jan 22 01:20:46 GMT 2025","broken","Wed Jan 22 01:20:56 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jan 22 01:23:30 GMT 2025","broken","Wed Jan 22 01:23:30 GMT 2025","TestWorkspaces","test_workspaces","",""
