"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Mar 13 01:01:56 GMT 2024","Wed Mar 13 01:02:06 GMT 2024","10178","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Wed Mar 13 01:01:39 GMT 2024","Wed Mar 13 01:01:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Mar 13 01:04:45 GMT 2024","Wed Mar 13 01:04:55 GMT 2024","10261","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Wed Mar 13 01:04:33 GMT 2024","Wed Mar 13 01:04:43 GMT 2024","10221","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Mar 13 01:03:51 GMT 2024","Wed Mar 13 01:03:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Mar 13 01:04:17 GMT 2024","Wed Mar 13 01:04:27 GMT 2024","10217","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Mar 13 01:02:21 GMT 2024","Wed Mar 13 01:02:32 GMT 2024","10308","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Mar 13 01:02:58 GMT 2024","Wed Mar 13 01:02:58 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Mar 13 01:04:04 GMT 2024","Wed Mar 13 01:04:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Mar 13 01:02:45 GMT 2024","Wed Mar 13 01:02:45 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Mar 13 01:03:11 GMT 2024","Wed Mar 13 01:03:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Mar 13 01:03:23 GMT 2024","Wed Mar 13 01:03:23 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Mar 13 01:02:34 GMT 2024","Wed Mar 13 01:02:44 GMT 2024","10315","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Mar 13 01:01:28 GMT 2024","Wed Mar 13 01:01:38 GMT 2024","10169","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"skipped","Wed Mar 13 01:04:57 GMT 2024","Wed Mar 13 01:04:57 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Mar 13 01:03:36 GMT 2024","Wed Mar 13 01:03:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Wed Mar 13 01:02:07 GMT 2024","Wed Mar 13 01:02:07 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
