"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 20 01:06:34 GMT 2024","Mon May 20 01:06:44 GMT 2024","10342","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Mon May 20 01:06:08 GMT 2024","Mon May 20 01:06:18 GMT 2024","10050","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Mon May 20 01:08:53 GMT 2024","Mon May 20 01:09:03 GMT 2024","10143","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Mon May 20 01:08:39 GMT 2024","Mon May 20 01:08:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Mon May 20 01:08:14 GMT 2024","Mon May 20 01:08:14 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Mon May 20 01:09:30 GMT 2024","Mon May 20 01:09:30 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Mon May 20 01:07:12 GMT 2024","Mon May 20 01:07:22 GMT 2024","10347","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon May 20 01:06:59 GMT 2024","Mon May 20 01:07:10 GMT 2024","10363","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Mon May 20 01:07:36 GMT 2024","Mon May 20 01:07:36 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Mon May 20 01:09:18 GMT 2024","Mon May 20 01:09:28 GMT 2024","10360","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Mon May 20 01:07:49 GMT 2024","Mon May 20 01:07:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Mon May 20 01:08:02 GMT 2024","Mon May 20 01:08:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Mon May 20 01:06:46 GMT 2024","Mon May 20 01:06:46 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Mon May 20 01:06:19 GMT 2024","Mon May 20 01:06:19 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Mon May 20 01:07:24 GMT 2024","Mon May 20 01:07:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Mon May 20 01:09:05 GMT 2024","Mon May 20 01:09:16 GMT 2024","10341","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Mon May 20 01:08:27 GMT 2024","Mon May 20 01:08:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
