"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Dec 05 01:28:22 GMT 2024","broken","Thu Dec 05 01:28:22 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Dec 05 01:30:07 GMT 2024","broken","Thu Dec 05 01:30:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Dec 05 01:30:59 GMT 2024","broken","Thu Dec 05 01:30:59 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Dec 05 01:30:40 GMT 2024","broken","Thu Dec 05 01:30:40 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10322","Forgot Password with invalid email test","Custom parent suite","Thu Dec 05 01:31:41 GMT 2024","broken","Thu Dec 05 01:31:51 GMT 2024","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Thu Dec 05 01:32:10 GMT 2024","skipped","Thu Dec 05 01:32:10 GMT 2024","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Dec 05 01:30:22 GMT 2024","broken","Thu Dec 05 01:30:22 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Dec 05 01:29:49 GMT 2024","broken","Thu Dec 05 01:29:49 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10309","Logout of system test","tests","Thu Dec 05 01:28:11 GMT 2024","broken","Thu Dec 05 01:28:21 GMT 2024","TestLogin","test_login","",""
"invalid login","10325","Login with invalid credentials test","tests","Thu Dec 05 01:29:03 GMT 2024","broken","Thu Dec 05 01:29:13 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Dec 05 01:27:46 GMT 2024","broken","Thu Dec 05 01:27:46 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Dec 05 01:29:31 GMT 2024","broken","Thu Dec 05 01:29:31 GMT 2024","TestWorkspaces","test_workspaces","",""
"Exception catching","10297","Exception test","Custom parent suite","Thu Dec 05 01:31:58 GMT 2024","broken","Thu Dec 05 01:32:09 GMT 2024","Custom sub suite","Custom suite","",""
"valid login","10028","Login with valid credentials test","tests","Thu Dec 05 01:27:34 GMT 2024","broken","Thu Dec 05 01:27:44 GMT 2024","TestLogin","test_login","",""
"invalid login","10309","Login with invalid credentials test","tests","Thu Dec 05 01:28:45 GMT 2024","broken","Thu Dec 05 01:28:55 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Dec 05 01:29:16 GMT 2024","broken","Thu Dec 05 01:29:16 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10295","Forgot Password with valid email test","Custom parent suite","Thu Dec 05 01:31:23 GMT 2024","broken","Thu Dec 05 01:31:34 GMT 2024","Custom sub suite","Custom suite","",""
