"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 12 01:10:03 GMT 2024","Wed Jun 12 01:10:13 GMT 2024","10235","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Jun 12 01:08:51 GMT 2024","Wed Jun 12 01:08:51 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Wed Jun 12 01:10:15 GMT 2024","Wed Jun 12 01:10:15 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Wed Jun 12 01:11:57 GMT 2024","Wed Jun 12 01:11:57 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Wed Jun 12 01:09:46 GMT 2024","Wed Jun 12 01:09:56 GMT 2024","10234","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Wed Jun 12 01:09:12 GMT 2024","Wed Jun 12 01:09:23 GMT 2024","10247","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Wed Jun 12 01:10:49 GMT 2024","Wed Jun 12 01:10:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Wed Jun 12 01:08:39 GMT 2024","Wed Jun 12 01:08:50 GMT 2024","10243","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Wed Jun 12 01:11:23 GMT 2024","Wed Jun 12 01:11:23 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Wed Jun 12 01:13:05 GMT 2024","Wed Jun 12 01:13:05 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Wed Jun 12 01:09:24 GMT 2024","Wed Jun 12 01:09:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Wed Jun 12 01:11:05 GMT 2024","Wed Jun 12 01:11:05 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Wed Jun 12 01:12:20 GMT 2024","Wed Jun 12 01:12:31 GMT 2024","10235","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Wed Jun 12 01:10:32 GMT 2024","Wed Jun 12 01:10:32 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Wed Jun 12 01:11:40 GMT 2024","Wed Jun 12 01:11:40 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Wed Jun 12 01:12:38 GMT 2024","Wed Jun 12 01:12:49 GMT 2024","10294","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Wed Jun 12 01:12:54 GMT 2024","Wed Jun 12 01:13:04 GMT 2024","10244","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
