"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Log out from app","10246","Logout of system test","tests","Mon Jul 07 01:49:48 GMT 2025","broken","Mon Jul 07 01:49:59 GMT 2025","TestLogin","test_login","",""
"Exception catching","10244","Exception test","Custom parent suite","Mon Jul 07 01:52:44 GMT 2025","broken","Mon Jul 07 01:52:55 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10257","Login with valid credentials test","tests","Mon Jul 07 01:49:21 GMT 2025","broken","Mon Jul 07 01:49:32 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10251","Forgot Password with valid email test","Custom parent suite","Mon Jul 07 01:52:17 GMT 2025","broken","Mon Jul 07 01:52:28 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10245","Login with invalid credentials test","tests","Mon Jul 07 01:50:16 GMT 2025","broken","Mon Jul 07 01:50:26 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10249","Forgot Password with invalid email test","Custom parent suite","Mon Jul 07 01:52:31 GMT 2025","broken","Mon Jul 07 01:52:41 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Jul 07 01:51:47 GMT 2025","broken","Mon Jul 07 01:51:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Jul 07 01:51:20 GMT 2025","broken","Mon Jul 07 01:51:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Jul 07 01:51:07 GMT 2025","broken","Mon Jul 07 01:51:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Jul 07 01:52:55 GMT 2025","skipped","Mon Jul 07 01:52:55 GMT 2025","TestLogin","test_login","",""
"invalid login","10254","Login with invalid credentials test","tests","Mon Jul 07 01:50:29 GMT 2025","broken","Mon Jul 07 01:50:39 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Jul 07 01:49:32 GMT 2025","broken","Mon Jul 07 01:49:32 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Jul 07 01:51:34 GMT 2025","broken","Mon Jul 07 01:51:34 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Jul 07 01:50:53 GMT 2025","broken","Mon Jul 07 01:50:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Jul 07 01:50:40 GMT 2025","broken","Mon Jul 07 01:50:40 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Jul 07 01:49:59 GMT 2025","broken","Mon Jul 07 01:49:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Jul 07 01:52:01 GMT 2025","broken","Mon Jul 07 01:52:01 GMT 2025","TestWorkspaces","test_workspaces","",""
