"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 09 01:01:49 GMT 2024","Fri Feb 09 01:01:49 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Feb 09 01:02:02 GMT 2024","Fri Feb 09 01:02:02 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"skipped","Fri Feb 09 01:03:17 GMT 2024","Fri Feb 09 01:03:17 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Feb 09 01:02:53 GMT 2024","Fri Feb 09 01:03:04 GMT 2024","10349","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Fri Feb 09 01:01:37 GMT 2024","Fri Feb 09 01:01:37 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Feb 09 01:01:24 GMT 2024","Fri Feb 09 01:01:24 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Feb 09 01:00:22 GMT 2024","Fri Feb 09 01:00:32 GMT 2024","10246","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Feb 09 01:00:47 GMT 2024","Fri Feb 09 01:00:58 GMT 2024","10322","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Feb 09 01:03:06 GMT 2024","Fri Feb 09 01:03:16 GMT 2024","10299","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Feb 09 01:01:11 GMT 2024","Fri Feb 09 01:01:11 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Feb 09 01:01:00 GMT 2024","Fri Feb 09 01:01:10 GMT 2024","10262","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Feb 09 00:59:57 GMT 2024","Fri Feb 09 01:00:07 GMT 2024","10445","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Feb 09 01:02:14 GMT 2024","Fri Feb 09 01:02:14 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Feb 09 01:00:34 GMT 2024","Fri Feb 09 01:00:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Feb 09 01:00:09 GMT 2024","Fri Feb 09 01:00:09 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Fri Feb 09 01:02:41 GMT 2024","Fri Feb 09 01:02:51 GMT 2024","10251","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Feb 09 01:02:27 GMT 2024","Fri Feb 09 01:02:27 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
