"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for an existing project","0","Search for existing project test","tests","Wed Mar 05 01:25:08 GMT 2025","broken","Wed Mar 05 01:25:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Mar 05 01:23:39 GMT 2025","broken","Wed Mar 05 01:23:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Mar 05 01:25:23 GMT 2025","broken","Wed Mar 05 01:25:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Mar 05 01:24:39 GMT 2025","broken","Wed Mar 05 01:24:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10272","Exception test","Custom parent suite","Wed Mar 05 01:26:42 GMT 2025","broken","Wed Mar 05 01:26:52 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Mar 05 01:24:54 GMT 2025","broken","Wed Mar 05 01:24:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Mar 05 01:24:24 GMT 2025","broken","Wed Mar 05 01:24:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10279","Logout of system test","tests","Wed Mar 05 01:23:28 GMT 2025","broken","Wed Mar 05 01:23:38 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Wed Mar 05 01:26:53 GMT 2025","skipped","Wed Mar 05 01:26:53 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Mar 05 01:25:38 GMT 2025","broken","Wed Mar 05 01:25:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10261","Login with invalid credentials test","tests","Wed Mar 05 01:24:13 GMT 2025","broken","Wed Mar 05 01:24:23 GMT 2025","TestLogin","test_login","",""
"invalid login","10296","Login with invalid credentials test","tests","Wed Mar 05 01:23:58 GMT 2025","broken","Wed Mar 05 01:24:08 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Mar 05 01:23:11 GMT 2025","broken","Wed Mar 05 01:23:11 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10258","Forgot Password with valid email test","Custom parent suite","Wed Mar 05 01:26:12 GMT 2025","broken","Wed Mar 05 01:26:22 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10266","Login with valid credentials test","tests","Wed Mar 05 01:23:00 GMT 2025","broken","Wed Mar 05 01:23:10 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10282","Forgot Password with invalid email test","Custom parent suite","Wed Mar 05 01:26:27 GMT 2025","broken","Wed Mar 05 01:26:37 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Mar 05 01:25:54 GMT 2025","broken","Wed Mar 05 01:25:54 GMT 2025","TestWorkspaces","test_workspaces","",""
