"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Jun 24 01:45:49 GMT 2025","broken","Tue Jun 24 01:45:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Jun 24 01:46:42 GMT 2025","broken","Tue Jun 24 01:46:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10227","Logout of system test","tests","Tue Jun 24 01:44:31 GMT 2025","broken","Tue Jun 24 01:44:41 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Tue Jun 24 01:44:15 GMT 2025","broken","Tue Jun 24 01:44:15 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Jun 24 01:46:02 GMT 2025","broken","Tue Jun 24 01:46:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10238","Forgot Password with invalid email test","Custom parent suite","Tue Jun 24 01:47:12 GMT 2025","broken","Tue Jun 24 01:47:22 GMT 2025","Custom sub suite","Custom suite","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Jun 24 01:46:29 GMT 2025","broken","Tue Jun 24 01:46:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10244","Login with invalid credentials test","tests","Tue Jun 24 01:45:11 GMT 2025","broken","Tue Jun 24 01:45:22 GMT 2025","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Tue Jun 24 01:47:36 GMT 2025","skipped","Tue Jun 24 01:47:36 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Jun 24 01:46:16 GMT 2025","broken","Tue Jun 24 01:46:16 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Jun 24 01:44:42 GMT 2025","broken","Tue Jun 24 01:44:42 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10242","Login with invalid credentials test","tests","Tue Jun 24 01:44:58 GMT 2025","broken","Tue Jun 24 01:45:08 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Jun 24 01:45:35 GMT 2025","broken","Tue Jun 24 01:45:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10238","Forgot Password with valid email test","Custom parent suite","Tue Jun 24 01:46:58 GMT 2025","broken","Tue Jun 24 01:47:09 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Jun 24 01:45:22 GMT 2025","broken","Tue Jun 24 01:45:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10236","Exception test","Custom parent suite","Tue Jun 24 01:47:25 GMT 2025","broken","Tue Jun 24 01:47:35 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10232","Login with valid credentials test","tests","Tue Jun 24 01:44:04 GMT 2025","broken","Tue Jun 24 01:44:14 GMT 2025","TestLogin","test_login","",""
