"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Mar 31 01:41:04 GMT 2025","broken","Mon Mar 31 01:41:04 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10258","Login with invalid credentials test","tests","Mon Mar 31 01:39:28 GMT 2025","broken","Mon Mar 31 01:39:38 GMT 2025","TestLogin","test_login","",""
"Forgot Password with invalid email address","10255","Forgot Password with invalid email test","Custom parent suite","Mon Mar 31 01:41:54 GMT 2025","broken","Mon Mar 31 01:42:04 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Mar 31 01:39:39 GMT 2025","broken","Mon Mar 31 01:39:39 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10310","Login with valid credentials test","tests","Mon Mar 31 01:38:05 GMT 2025","broken","Mon Mar 31 01:38:15 GMT 2025","TestLogin","test_login","",""
"Log out from app","10264","Logout of system test","tests","Mon Mar 31 01:38:37 GMT 2025","broken","Mon Mar 31 01:38:48 GMT 2025","TestLogin","test_login","",""
"invalid login","10251","Login with invalid credentials test","tests","Mon Mar 31 01:39:12 GMT 2025","broken","Mon Mar 31 01:39:23 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Mar 31 01:40:29 GMT 2025","broken","Mon Mar 31 01:40:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Mar 31 01:40:47 GMT 2025","broken","Mon Mar 31 01:40:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Mar 31 01:38:49 GMT 2025","broken","Mon Mar 31 01:38:49 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10282","Forgot Password with valid email test","Custom parent suite","Mon Mar 31 01:41:39 GMT 2025","broken","Mon Mar 31 01:41:49 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Mar 31 01:39:57 GMT 2025","broken","Mon Mar 31 01:39:57 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Mar 31 01:42:21 GMT 2025","skipped","Mon Mar 31 01:42:21 GMT 2025","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Mar 31 01:41:22 GMT 2025","broken","Mon Mar 31 01:41:22 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10277","Exception test","Custom parent suite","Mon Mar 31 01:42:09 GMT 2025","broken","Mon Mar 31 01:42:19 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Mar 31 01:40:13 GMT 2025","broken","Mon Mar 31 01:40:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Mar 31 01:38:17 GMT 2025","broken","Mon Mar 31 01:38:17 GMT 2025","TestWorkspaces","test_workspaces","",""
