"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Search for a non existing project","0","Search for non existing project","tests","Wed Jun 04 01:45:38 GMT 2025","broken","Wed Jun 04 01:45:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Jun 04 01:43:13 GMT 2025","broken","Wed Jun 04 01:43:13 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10248","Exception test","Custom parent suite","Wed Jun 04 01:47:00 GMT 2025","broken","Wed Jun 04 01:47:11 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10250","Login with invalid credentials test","tests","Wed Jun 04 01:44:22 GMT 2025","broken","Wed Jun 04 01:44:32 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Jun 04 01:44:33 GMT 2025","broken","Wed Jun 04 01:44:33 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10240","Login with invalid credentials test","tests","Wed Jun 04 01:44:08 GMT 2025","broken","Wed Jun 04 01:44:18 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Jun 04 01:43:44 GMT 2025","broken","Wed Jun 04 01:43:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10247","Forgot Password with valid email test","Custom parent suite","Wed Jun 04 01:46:26 GMT 2025","broken","Wed Jun 04 01:46:37 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Jun 04 01:44:50 GMT 2025","broken","Wed Jun 04 01:44:50 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Wed Jun 04 01:47:11 GMT 2025","skipped","Wed Jun 04 01:47:11 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Jun 04 01:45:52 GMT 2025","broken","Wed Jun 04 01:45:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Jun 04 01:45:24 GMT 2025","broken","Wed Jun 04 01:45:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10291","Forgot Password with invalid email test","Custom parent suite","Wed Jun 04 01:46:43 GMT 2025","broken","Wed Jun 04 01:46:54 GMT 2025","Custom sub suite","Custom suite","",""
"valid login","10295","Login with valid credentials test","tests","Wed Jun 04 01:43:01 GMT 2025","broken","Wed Jun 04 01:43:12 GMT 2025","TestLogin","test_login","",""
"Log out from app","10251","Logout of system test","tests","Wed Jun 04 01:43:33 GMT 2025","broken","Wed Jun 04 01:43:43 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Jun 04 01:45:07 GMT 2025","broken","Wed Jun 04 01:45:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Jun 04 01:46:06 GMT 2025","broken","Wed Jun 04 01:46:06 GMT 2025","TestWorkspaces","test_workspaces","",""
