"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 16 01:06:23 GMT 2024","Thu May 16 01:06:33 GMT 2024","10365","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu May 16 01:06:10 GMT 2024","Thu May 16 01:06:20 GMT 2024","10293","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu May 16 01:06:34 GMT 2024","Thu May 16 01:06:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu May 16 01:08:11 GMT 2024","Thu May 16 01:08:21 GMT 2024","10347","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu May 16 01:05:56 GMT 2024","Thu May 16 01:05:56 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu May 16 01:05:44 GMT 2024","Thu May 16 01:05:54 GMT 2024","10343","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu May 16 01:07:26 GMT 2024","Thu May 16 01:07:26 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu May 16 01:08:24 GMT 2024","Thu May 16 01:08:34 GMT 2024","10356","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"broken","Thu May 16 01:07:13 GMT 2024","Thu May 16 01:07:13 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu May 16 01:06:47 GMT 2024","Thu May 16 01:06:47 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"skipped","Thu May 16 01:08:54 GMT 2024","Thu May 16 01:08:54 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu May 16 01:05:18 GMT 2024","Thu May 16 01:05:29 GMT 2024","10253","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu May 16 01:07:00 GMT 2024","Thu May 16 01:07:00 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu May 16 01:07:52 GMT 2024","Thu May 16 01:07:52 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu May 16 01:07:39 GMT 2024","Thu May 16 01:07:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu May 16 01:05:30 GMT 2024","Thu May 16 01:05:30 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu May 16 01:08:42 GMT 2024","Thu May 16 01:08:53 GMT 2024","10220","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
