"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Feb 03 01:20:02 GMT 2025","broken","Mon Feb 03 01:20:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Mon Feb 03 01:23:35 GMT 2025","skipped","Mon Feb 03 01:23:35 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Feb 03 01:19:31 GMT 2025","broken","Mon Feb 03 01:19:31 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Feb 03 01:22:10 GMT 2025","broken","Mon Feb 03 01:22:10 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10260","Logout of system test","tests","Mon Feb 03 01:19:51 GMT 2025","broken","Mon Feb 03 01:20:01 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Feb 03 01:21:37 GMT 2025","broken","Mon Feb 03 01:21:37 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10255","Exception test","Custom parent suite","Mon Feb 03 01:23:24 GMT 2025","broken","Mon Feb 03 01:23:34 GMT 2025","Custom sub suite","Custom suite","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Feb 03 01:21:02 GMT 2025","broken","Mon Feb 03 01:21:02 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10251","Login with invalid credentials test","tests","Mon Feb 03 01:20:36 GMT 2025","broken","Mon Feb 03 01:20:46 GMT 2025","TestLogin","test_login","",""
"invalid login","10269","Login with invalid credentials test","tests","Mon Feb 03 01:20:21 GMT 2025","broken","Mon Feb 03 01:20:31 GMT 2025","TestLogin","test_login","",""
"Forgot password with a valid email address","10258","Forgot Password with valid email test","Custom parent suite","Mon Feb 03 01:22:49 GMT 2025","broken","Mon Feb 03 01:22:59 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Feb 03 01:22:28 GMT 2025","broken","Mon Feb 03 01:22:28 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Feb 03 01:20:47 GMT 2025","broken","Mon Feb 03 01:20:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10356","Login with valid credentials test","tests","Mon Feb 03 01:19:19 GMT 2025","broken","Mon Feb 03 01:19:29 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Feb 03 01:21:55 GMT 2025","broken","Mon Feb 03 01:21:55 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10304","Forgot Password with invalid email test","Custom parent suite","Mon Feb 03 01:23:06 GMT 2025","broken","Mon Feb 03 01:23:16 GMT 2025","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Feb 03 01:21:19 GMT 2025","broken","Mon Feb 03 01:21:19 GMT 2025","TestWorkspaces","test_workspaces","",""
