"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Thu Nov 14 01:21:09 GMT 2024","broken","Thu Nov 14 01:21:09 GMT 2024","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Thu Nov 14 01:20:07 GMT 2024","broken","Thu Nov 14 01:20:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Thu Nov 14 01:23:24 GMT 2024","skipped","Thu Nov 14 01:23:24 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Thu Nov 14 01:22:22 GMT 2024","broken","Thu Nov 14 01:22:22 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10298","Login with valid credentials test","tests","Thu Nov 14 01:19:24 GMT 2024","broken","Thu Nov 14 01:19:34 GMT 2024","TestLogin","test_login","",""
"Forgot Password with invalid email address","10314","Forgot Password with invalid email test","Custom parent suite","Thu Nov 14 01:22:57 GMT 2024","broken","Thu Nov 14 01:23:07 GMT 2024","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Thu Nov 14 01:20:53 GMT 2024","broken","Thu Nov 14 01:20:53 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10260","Login with invalid credentials test","tests","Thu Nov 14 01:20:42 GMT 2024","broken","Thu Nov 14 01:20:52 GMT 2024","TestLogin","test_login","",""
"Forgot password with a valid email address","10280","Forgot Password with valid email test","Custom parent suite","Thu Nov 14 01:22:42 GMT 2024","broken","Thu Nov 14 01:22:52 GMT 2024","Custom sub suite","Custom suite","",""
"Exception catching","10276","Exception test","Custom parent suite","Thu Nov 14 01:23:12 GMT 2024","broken","Thu Nov 14 01:23:23 GMT 2024","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Thu Nov 14 01:19:35 GMT 2024","broken","Thu Nov 14 01:19:35 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10261","Logout of system test","tests","Thu Nov 14 01:19:55 GMT 2024","broken","Thu Nov 14 01:20:05 GMT 2024","TestLogin","test_login","",""
"invalid login","10271","Login with invalid credentials test","tests","Thu Nov 14 01:20:26 GMT 2024","broken","Thu Nov 14 01:20:36 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Thu Nov 14 01:22:07 GMT 2024","broken","Thu Nov 14 01:22:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for an existing project","0","Search for existing project test","tests","Thu Nov 14 01:21:39 GMT 2024","broken","Thu Nov 14 01:21:39 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Thu Nov 14 01:21:55 GMT 2024","broken","Thu Nov 14 01:21:55 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Thu Nov 14 01:21:24 GMT 2024","broken","Thu Nov 14 01:21:24 GMT 2024","TestWorkspaces","test_workspaces","",""
