"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Sep 12 01:17:34 GMT 2024","Thu Sep 12 01:17:34 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Thu Sep 12 01:20:21 GMT 2024","Thu Sep 12 01:20:32 GMT 2024","10266","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Thu Sep 12 01:18:43 GMT 2024","Thu Sep 12 01:18:43 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Thu Sep 12 01:18:28 GMT 2024","Thu Sep 12 01:18:28 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Thu Sep 12 01:17:04 GMT 2024","Thu Sep 12 01:17:14 GMT 2024","10264","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Sep 12 01:18:12 GMT 2024","Thu Sep 12 01:18:12 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Thu Sep 12 01:16:39 GMT 2024","Thu Sep 12 01:16:39 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Thu Sep 12 01:19:22 GMT 2024","Thu Sep 12 01:19:22 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Thu Sep 12 01:20:03 GMT 2024","Thu Sep 12 01:20:14 GMT 2024","10328","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Thu Sep 12 01:20:33 GMT 2024","Thu Sep 12 01:20:33 GMT 2024","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Thu Sep 12 01:19:03 GMT 2024","Thu Sep 12 01:19:03 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Thu Sep 12 01:16:28 GMT 2024","Thu Sep 12 01:16:38 GMT 2024","10259","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Thu Sep 12 01:17:22 GMT 2024","Thu Sep 12 01:17:33 GMT 2024","10261","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Thu Sep 12 01:19:47 GMT 2024","Thu Sep 12 01:19:58 GMT 2024","10251","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Thu Sep 12 01:16:04 GMT 2024","Thu Sep 12 01:16:04 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
"broken","Thu Sep 12 01:15:52 GMT 2024","Thu Sep 12 01:16:03 GMT 2024","10259","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Thu Sep 12 01:17:54 GMT 2024","Thu Sep 12 01:17:54 GMT 2024","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
