"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create new Workspace","0","Create new workspace test","tests","Tue Nov 05 01:18:33 GMT 2024","broken","Tue Nov 05 01:18:33 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10265","Login with invalid credentials test","tests","Tue Nov 05 01:19:39 GMT 2024","broken","Tue Nov 05 01:19:49 GMT 2024","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Tue Nov 05 01:22:24 GMT 2024","skipped","Tue Nov 05 01:22:24 GMT 2024","TestLogin","test_login","",""
"Exception catching","10273","Exception test","Custom parent suite","Tue Nov 05 01:22:13 GMT 2024","broken","Tue Nov 05 01:22:23 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot Password with invalid email address","10322","Forgot Password with invalid email test","Custom parent suite","Tue Nov 05 01:21:58 GMT 2024","broken","Tue Nov 05 01:22:08 GMT 2024","Custom sub suite","Custom suite","",""
"invalid login","10270","Login with invalid credentials test","tests","Tue Nov 05 01:19:23 GMT 2024","broken","Tue Nov 05 01:19:33 GMT 2024","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Tue Nov 05 01:21:07 GMT 2024","broken","Tue Nov 05 01:21:07 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10274","Forgot Password with valid email test","Custom parent suite","Tue Nov 05 01:21:42 GMT 2024","broken","Tue Nov 05 01:21:53 GMT 2024","Custom sub suite","Custom suite","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Tue Nov 05 01:19:04 GMT 2024","broken","Tue Nov 05 01:19:04 GMT 2024","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Tue Nov 05 01:19:50 GMT 2024","broken","Tue Nov 05 01:19:50 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Tue Nov 05 01:20:06 GMT 2024","broken","Tue Nov 05 01:20:06 GMT 2024","TestWorkspaces","test_workspaces","",""
"valid login","10291","Login with valid credentials test","tests","Tue Nov 05 01:18:21 GMT 2024","broken","Tue Nov 05 01:18:32 GMT 2024","TestLogin","test_login","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Tue Nov 05 01:21:23 GMT 2024","broken","Tue Nov 05 01:21:23 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Tue Nov 05 01:20:52 GMT 2024","broken","Tue Nov 05 01:20:52 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10282","Logout of system test","tests","Tue Nov 05 01:18:53 GMT 2024","broken","Tue Nov 05 01:19:03 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Tue Nov 05 01:20:37 GMT 2024","broken","Tue Nov 05 01:20:37 GMT 2024","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Tue Nov 05 01:20:21 GMT 2024","broken","Tue Nov 05 01:20:21 GMT 2024","TestWorkspaces","test_workspaces","",""
