"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"invalid login","10231","Login with invalid credentials test","tests","Mon Mar 10 01:13:03 GMT 2025","broken","Mon Mar 10 01:13:13 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Mon Mar 10 01:13:59 GMT 2025","broken","Mon Mar 10 01:13:59 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10301","Forgot Password with invalid email test","Custom parent suite","Mon Mar 10 01:15:26 GMT 2025","broken","Mon Mar 10 01:15:37 GMT 2025","Custom sub suite","Custom suite","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Mon Mar 10 01:14:47 GMT 2025","broken","Mon Mar 10 01:14:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10235","Exception test","Custom parent suite","Mon Mar 10 01:15:44 GMT 2025","broken","Mon Mar 10 01:15:54 GMT 2025","Custom sub suite","Custom suite","",""
"Create new Workspace","0","Create new workspace test","tests","Mon Mar 10 01:11:48 GMT 2025","broken","Mon Mar 10 01:11:48 GMT 2025","TestWorkspaces","test_workspaces","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Mon Mar 10 01:13:14 GMT 2025","broken","Mon Mar 10 01:13:14 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Mon Mar 10 01:13:44 GMT 2025","broken","Mon Mar 10 01:13:44 GMT 2025","TestWorkspaces","test_workspaces","",""
"Log out from app","10240","Logout of system test","tests","Mon Mar 10 01:12:08 GMT 2025","broken","Mon Mar 10 01:12:18 GMT 2025","TestLogin","test_login","",""
"valid login","10573","Login with valid credentials test","tests","Mon Mar 10 01:11:36 GMT 2025","broken","Mon Mar 10 01:11:47 GMT 2025","TestLogin","test_login","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Mon Mar 10 01:13:29 GMT 2025","broken","Mon Mar 10 01:13:29 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10238","Forgot Password with valid email test","Custom parent suite","Mon Mar 10 01:15:09 GMT 2025","broken","Mon Mar 10 01:15:19 GMT 2025","Custom sub suite","Custom suite","",""
"Skip Test example","0","Skipped test example","tests","Mon Mar 10 01:15:55 GMT 2025","skipped","Mon Mar 10 01:15:55 GMT 2025","TestLogin","test_login","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Mon Mar 10 01:14:35 GMT 2025","broken","Mon Mar 10 01:14:35 GMT 2025","TestWorkspaces","test_workspaces","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Mon Mar 10 01:12:19 GMT 2025","broken","Mon Mar 10 01:12:19 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10241","Login with invalid credentials test","tests","Mon Mar 10 01:12:44 GMT 2025","broken","Mon Mar 10 01:12:54 GMT 2025","TestLogin","test_login","",""
"Search for a non existing project","0","Search for non existing project","tests","Mon Mar 10 01:14:17 GMT 2025","broken","Mon Mar 10 01:14:17 GMT 2025","TestWorkspaces","test_workspaces","",""
