"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Nov 03 01:04:46 GMT 2023","Fri Nov 03 01:04:56 GMT 2023","10427","Custom parent suite","Custom suite","Custom sub suite","","","Exception test","Exception catching"
"broken","Fri Nov 03 01:03:37 GMT 2023","Fri Nov 03 01:03:37 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for non existing project","Search for a non existing project"
"broken","Fri Nov 03 01:03:24 GMT 2023","Fri Nov 03 01:03:24 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Search for existing project test","Search for an existing project"
"broken","Fri Nov 03 01:02:18 GMT 2023","Fri Nov 03 01:02:28 GMT 2023","10245","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Nov 03 01:03:50 GMT 2023","Fri Nov 03 01:03:50 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Cancel a project deletion","Cancel project deletion"
"broken","Fri Nov 03 01:01:25 GMT 2023","Fri Nov 03 01:01:35 GMT 2023","10311","tests","test_login","TestLogin","","","Login with valid credentials test","valid login"
"broken","Fri Nov 03 01:02:46 GMT 2023","Fri Nov 03 01:02:46 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing workspace","Delete an existing workspace"
"broken","Fri Nov 03 01:04:18 GMT 2023","Fri Nov 03 01:04:28 GMT 2023","10260","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with valid email test","Forgot password with a valid email address"
"broken","Fri Nov 03 01:02:02 GMT 2023","Fri Nov 03 01:02:02 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Rename an existing workspace test","Rename an existing workspace"
"broken","Fri Nov 03 01:04:31 GMT 2023","Fri Nov 03 01:04:41 GMT 2023","10264","Custom parent suite","Custom suite","Custom sub suite","","","Forgot Password with invalid email test","Forgot Password with invalid email address"
"skipped","Fri Nov 03 01:04:58 GMT 2023","Fri Nov 03 01:04:58 GMT 2023","0","tests","test_login","TestLogin","","","Skipped test example","Skip Test example"
"broken","Fri Nov 03 01:01:51 GMT 2023","Fri Nov 03 01:02:01 GMT 2023","10240","tests","test_login","TestLogin","","","Logout of system test","Log out from app"
"broken","Fri Nov 03 01:03:11 GMT 2023","Fri Nov 03 01:03:11 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Add project to workspace test","Selecting and adding a project to workspace"
"broken","Fri Nov 03 01:02:59 GMT 2023","Fri Nov 03 01:02:59 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Number of projects displayed in page test","Compare between the actual number of projects seen on page and the number shown in workspaces block"
"broken","Fri Nov 03 01:02:34 GMT 2023","Fri Nov 03 01:02:44 GMT 2023","10250","tests","test_login","TestLogin","","","Login with invalid credentials test","invalid login"
"broken","Fri Nov 03 01:04:03 GMT 2023","Fri Nov 03 01:04:03 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Delete existing project","Deleting an existing project from workspace"
"broken","Fri Nov 03 01:01:37 GMT 2023","Fri Nov 03 01:01:37 GMT 2023","0","tests","test_workspaces","TestWorkspaces","","","Create new workspace test","Create new Workspace"
