"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Dec 06 01:26:58 GMT 2024","broken","Fri Dec 06 01:26:58 GMT 2024","TestWorkspaces","test_workspaces","",""
"Log out from app","10293","Logout of system test","tests","Fri Dec 06 01:26:47 GMT 2024","broken","Fri Dec 06 01:26:57 GMT 2024","TestLogin","test_login","",""
"Skip Test example","0","Skipped test example","tests","Fri Dec 06 01:30:13 GMT 2024","skipped","Fri Dec 06 01:30:13 GMT 2024","TestLogin","test_login","",""
"valid login","10281","Login with valid credentials test","tests","Fri Dec 06 01:26:16 GMT 2024","broken","Fri Dec 06 01:26:27 GMT 2024","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Dec 06 01:28:28 GMT 2024","broken","Fri Dec 06 01:28:28 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10288","Login with invalid credentials test","tests","Fri Dec 06 01:27:17 GMT 2024","broken","Fri Dec 06 01:27:28 GMT 2024","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Dec 06 01:26:29 GMT 2024","broken","Fri Dec 06 01:26:29 GMT 2024","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Dec 06 01:28:43 GMT 2024","broken","Fri Dec 06 01:28:43 GMT 2024","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Dec 06 01:28:58 GMT 2024","broken","Fri Dec 06 01:28:58 GMT 2024","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Dec 06 01:29:13 GMT 2024","broken","Fri Dec 06 01:29:13 GMT 2024","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10327","Forgot Password with invalid email test","Custom parent suite","Fri Dec 06 01:29:47 GMT 2024","broken","Fri Dec 06 01:29:57 GMT 2024","Custom sub suite","Custom suite","",""
"Forgot password with a valid email address","10284","Forgot Password with valid email test","Custom parent suite","Fri Dec 06 01:29:32 GMT 2024","broken","Fri Dec 06 01:29:42 GMT 2024","Custom sub suite","Custom suite","",""
"Exception catching","10278","Exception test","Custom parent suite","Fri Dec 06 01:30:01 GMT 2024","broken","Fri Dec 06 01:30:12 GMT 2024","Custom sub suite","Custom suite","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Dec 06 01:28:13 GMT 2024","broken","Fri Dec 06 01:28:13 GMT 2024","TestWorkspaces","test_workspaces","",""
"invalid login","10306","Login with invalid credentials test","tests","Fri Dec 06 01:27:32 GMT 2024","broken","Fri Dec 06 01:27:42 GMT 2024","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Dec 06 01:27:44 GMT 2024","broken","Fri Dec 06 01:27:44 GMT 2024","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Dec 06 01:27:58 GMT 2024","broken","Fri Dec 06 01:27:58 GMT 2024","TestWorkspaces","test_workspaces","",""
