"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Deleting an existing project from workspace","0","Delete existing project","tests","Wed Apr 09 01:29:41 GMT 2025","broken","Wed Apr 09 01:29:41 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot password with a valid email address","10255","Forgot Password with valid email test","Custom parent suite","Wed Apr 09 01:30:01 GMT 2025","broken","Wed Apr 09 01:30:11 GMT 2025","Custom sub suite","Custom suite","",""
"Search for an existing project","0","Search for existing project test","tests","Wed Apr 09 01:28:53 GMT 2025","broken","Wed Apr 09 01:28:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10248","Forgot Password with invalid email test","Custom parent suite","Wed Apr 09 01:30:16 GMT 2025","broken","Wed Apr 09 01:30:26 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10251","Login with invalid credentials test","tests","Wed Apr 09 01:27:36 GMT 2025","broken","Wed Apr 09 01:27:46 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Wed Apr 09 01:27:17 GMT 2025","broken","Wed Apr 09 01:27:17 GMT 2025","TestWorkspaces","test_workspaces","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Wed Apr 09 01:28:36 GMT 2025","broken","Wed Apr 09 01:28:36 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Wed Apr 09 01:29:24 GMT 2025","broken","Wed Apr 09 01:29:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Wed Apr 09 01:30:42 GMT 2025","skipped","Wed Apr 09 01:30:42 GMT 2025","TestLogin","test_login","",""
"Log out from app","10248","Logout of system test","tests","Wed Apr 09 01:27:06 GMT 2025","broken","Wed Apr 09 01:27:16 GMT 2025","TestLogin","test_login","",""
"Create new Workspace","0","Create new workspace test","tests","Wed Apr 09 01:26:47 GMT 2025","broken","Wed Apr 09 01:26:47 GMT 2025","TestWorkspaces","test_workspaces","",""
"Search for a non existing project","0","Search for non existing project","tests","Wed Apr 09 01:29:09 GMT 2025","broken","Wed Apr 09 01:29:09 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Wed Apr 09 01:28:20 GMT 2025","broken","Wed Apr 09 01:28:20 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10240","Exception test","Custom parent suite","Wed Apr 09 01:30:31 GMT 2025","broken","Wed Apr 09 01:30:41 GMT 2025","Custom sub suite","Custom suite","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Wed Apr 09 01:28:03 GMT 2025","broken","Wed Apr 09 01:28:03 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10252","Login with invalid credentials test","tests","Wed Apr 09 01:27:51 GMT 2025","broken","Wed Apr 09 01:28:01 GMT 2025","TestLogin","test_login","",""
"valid login","10298","Login with valid credentials test","tests","Wed Apr 09 01:26:36 GMT 2025","broken","Wed Apr 09 01:26:46 GMT 2025","TestLogin","test_login","",""
