"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forgot password with a valid email address","10275","Forgot Password with valid email test","Custom parent suite","Fri Jan 24 01:21:26 GMT 2025","broken","Fri Jan 24 01:21:36 GMT 2025","Custom sub suite","Custom suite","",""
"Search for a non existing project","0","Search for non existing project","tests","Fri Jan 24 01:20:38 GMT 2025","broken","Fri Jan 24 01:20:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Deleting an existing project from workspace","0","Delete existing project","tests","Fri Jan 24 01:21:07 GMT 2025","broken","Fri Jan 24 01:21:07 GMT 2025","TestWorkspaces","test_workspaces","",""
"valid login","10252","Login with valid credentials test","tests","Fri Jan 24 01:18:13 GMT 2025","broken","Fri Jan 24 01:18:23 GMT 2025","TestLogin","test_login","",""
"Selecting and adding a project to workspace","0","Add project to workspace test","tests","Fri Jan 24 01:20:08 GMT 2025","broken","Fri Jan 24 01:20:08 GMT 2025","TestWorkspaces","test_workspaces","",""
"invalid login","10273","Login with invalid credentials test","tests","Fri Jan 24 01:19:27 GMT 2025","broken","Fri Jan 24 01:19:37 GMT 2025","TestLogin","test_login","",""
"Delete an existing workspace","0","Delete existing workspace","tests","Fri Jan 24 01:19:38 GMT 2025","broken","Fri Jan 24 01:19:38 GMT 2025","TestWorkspaces","test_workspaces","",""
"Cancel project deletion","0","Cancel a project deletion","tests","Fri Jan 24 01:20:52 GMT 2025","broken","Fri Jan 24 01:20:52 GMT 2025","TestWorkspaces","test_workspaces","",""
"Exception catching","10265","Exception test","Custom parent suite","Fri Jan 24 01:21:56 GMT 2025","broken","Fri Jan 24 01:22:07 GMT 2025","Custom sub suite","Custom suite","",""
"invalid login","10257","Login with invalid credentials test","tests","Fri Jan 24 01:19:12 GMT 2025","broken","Fri Jan 24 01:19:22 GMT 2025","TestLogin","test_login","",""
"Log out from app","10287","Logout of system test","tests","Fri Jan 24 01:18:42 GMT 2025","broken","Fri Jan 24 01:18:53 GMT 2025","TestLogin","test_login","",""
"Search for an existing project","0","Search for existing project test","tests","Fri Jan 24 01:20:23 GMT 2025","broken","Fri Jan 24 01:20:23 GMT 2025","TestWorkspaces","test_workspaces","",""
"Create new Workspace","0","Create new workspace test","tests","Fri Jan 24 01:18:24 GMT 2025","broken","Fri Jan 24 01:18:24 GMT 2025","TestWorkspaces","test_workspaces","",""
"Skip Test example","0","Skipped test example","tests","Fri Jan 24 01:22:08 GMT 2025","skipped","Fri Jan 24 01:22:08 GMT 2025","TestLogin","test_login","",""
"Rename an existing workspace","0","Rename an existing workspace test","tests","Fri Jan 24 01:18:54 GMT 2025","broken","Fri Jan 24 01:18:54 GMT 2025","TestWorkspaces","test_workspaces","",""
"Compare between the actual number of projects seen on page and the number shown in workspaces block","0","Number of projects displayed in page test","tests","Fri Jan 24 01:19:53 GMT 2025","broken","Fri Jan 24 01:19:53 GMT 2025","TestWorkspaces","test_workspaces","",""
"Forgot Password with invalid email address","10259","Forgot Password with invalid email test","Custom parent suite","Fri Jan 24 01:21:41 GMT 2025","broken","Fri Jan 24 01:21:52 GMT 2025","Custom sub suite","Custom suite","",""
